air_wait,air_vcost,air_travel,air_gcost,train_wait,train_vcost,train_travel,train_gcost,bus_wait,bus_vcost,bus_travel,bus_gcost,car_wait,car_vcost,car_travel,car_gcost,income,size,travel_y
0.397129186602871,0.177033492822967,0.076555023923445,0.145933014354067,0.947368421052632,0.210526315789474,0.0311004784688995,0.246411483253589,0.772727272727273,0.337320574162679,0.160287081339713,0.38755980861244,0.5,0.191387559808612,0.217703349282297,0.361244019138756,0.952153110047847,0.681818181818182,1
0.760765550239234,0.322966507177034,0.0119617224880383,0.145933014354067,0.0454545454545455,0.299043062200957,0.0454545454545455,0.0861244019138756,0.313397129186603,0.12200956937799,0.184210526315789,0.0717703349282297,0.5,0.543062200956938,0.172248803827751,0.22488038277512,0.0215311004784689,0.270334928229665,1
0.760765550239234,0.253588516746411,0.526315789473684,0.284688995215311,0.0885167464114833,0.0191387559808612,0.114832535885167,0.0119617224880383,0.313397129186603,0.337320574162679,0.0861244019138756,0.110047846889952,0.5,0.284688995215311,0.200956937799043,0.131578947368421,0.619617224880383,0.270334928229665,1
0.760765550239234,0.253588516746411,0.444976076555024,0.260765550239234,0.0454545454545455,0.143540669856459,0.105263157894737,0.0717703349282297,0.313397129186603,0.248803827751196,0.354066985645933,0.19377990430622,0.5,0.543062200956938,0.172248803827751,0.22488038277512,0.535885167464115,0.270334928229665,1
0.397129186602871,0.322966507177034,0.863636363636364,0.423444976076555,0.947368421052632,0.165071770334928,0.248803827751196,0.303827751196172,0.772727272727273,0.399521531100478,0.42822966507177,0.464114832535885,0.5,0.248803827751196,0.42822966507177,0.433014354066986,0.619617224880383,0.681818181818182,1
0.397129186602871,0.0406698564593301,0.0239234449760766,0.0311004784688995,0.179425837320574,0.299043062200957,0.0143540669856459,0.200956937799043,0.772727272727273,0.0717703349282297,0.141148325358852,0.255980861244019,0.5,0.0861244019138756,0.191387559808612,0.289473684210526,0.0215311004784689,0.868421052631579,1
0.397129186602871,0.0239234449760766,0.696172248803828,0.181818181818182,0.980861244019139,0.184210526315789,0.248803827751196,0.315789473684211,0.772727272727273,0.0717703349282297,0.416267942583732,0.351674641148325,0.5,0.0239234449760766,0.397129186602871,0.361244019138756,0.208133971291866,0.952153110047847,1
0.0741626794258373,0.971291866028708,0.279904306220096,0.95933014354067,0.38755980861244,0.956937799043062,0.590909090909091,0.698564593301435,0.313397129186603,0.9688995215311,0.588516746411483,0.610047846889952,0.5,0.732057416267943,0.602870813397129,0.511961722488038,0.342105263157895,0.270334928229665,0
0.954545454545455,0.933014354066986,0.370813397129187,0.873205741626794,0.38755980861244,0.686602870813397,0.461722488038278,0.504784688995215,0.313397129186603,0.4688995215311,0.461722488038278,0.42822966507177,0.5,0.688995215311005,0.507177033492823,0.461722488038278,0.342105263157895,0.270334928229665,0
0.11244019138756,0.990430622009569,0.232057416267943,0.976076555023923,0.38755980861244,0.753588516746411,0.483253588516746,0.533492822966507,0.313397129186603,0.58133971291866,0.483253588516746,0.464114832535885,0.5,0.688995215311005,0.543062200956938,0.471291866028708,0.952153110047847,0.270334928229665,0
0.0741626794258373,0.88755980861244,0.849282296650718,0.854066985645933,0.38755980861244,0.717703349282297,0.545454545454545,0.557416267942584,0.313397129186603,0.521531100478469,0.550239234449761,0.478468899521531,0.5,0.741626794258373,0.602870813397129,0.526315789473684,0.952153110047847,0.270334928229665,0
0.11244019138756,0.643540669856459,0.327751196172249,0.610047846889952,0.763157894736842,0.686602870813397,0.519138755980861,0.679425837320574,0.772727272727273,0.4688995215311,0.519138755980861,0.574162679425837,0.5,0.543062200956938,0.507177033492823,0.598086124401914,0.700956937799043,0.681818181818182,0
0.145933014354067,0.732057416267943,0.421052631578947,0.669856459330144,0.763157894736842,0.442583732057416,0.519138755980861,0.492822966507177,0.772727272727273,0.4688995215311,0.519138755980861,0.574162679425837,0.5,0.284688995215311,0.507177033492823,0.555023923444976,0.102870813397129,0.681818181818182,0
0.0358851674641148,0.741626794258373,0.889952153110048,0.755980861244019,0.38755980861244,0.736842105263158,0.555023923444976,0.564593301435407,0.313397129186603,0.562200956937799,0.559808612440191,0.485645933014354,0.5,0.899521531100478,0.566985645933014,0.605263157894737,0.952153110047847,0.270334928229665,0
0.200956937799043,0.574162679425837,0.279904306220096,0.547846889952153,0.763157894736842,0.660287081339713,0.461722488038278,0.662679425837321,0.772727272727273,0.433014354066986,0.461722488038278,0.550239234449761,0.5,0.370813397129187,0.507177033492823,0.569377990430622,0.342105263157895,0.681818181818182,0
0.11244019138756,0.0239234449760766,0.421052631578947,0.0311004784688995,0.38755980861244,0.299043062200957,0.291866028708134,0.169856459330144,0.313397129186603,0.248803827751196,0.260765550239234,0.141148325358852,0.5,0.502392344497608,0.191387559808612,0.203349282296651,0.777511961722488,0.270334928229665,0
0.174641148325359,0.394736842105263,0.143540669856459,0.356459330143541,0.763157894736842,0.0406698564593301,0.148325358851675,0.131578947368421,0.772727272727273,0.0358851674641148,0.117224880382775,0.22488038277512,0.5,0.0239234449760766,0.251196172248804,0.260765550239234,0.138755980861244,0.868421052631579,0
0.954545454545455,0.636363636363636,0.543062200956938,0.598086124401914,0.38755980861244,0.956937799043062,0.590909090909091,0.698564593301435,0.313397129186603,0.9688995215311,0.588516746411483,0.610047846889952,0.5,0.741626794258373,0.602870813397129,0.526315789473684,0.437799043062201,0.270334928229665,0
0.985645933014354,0.34688995215311,0.705741626794258,0.397129186602871,0.763157894736842,0.767942583732057,0.590909090909091,0.717703349282297,0.772727272727273,0.607655502392344,0.588516746411483,0.669856459330144,0.5,0.645933014354067,0.602870813397129,0.631578947368421,0.861244019138756,0.681818181818182,0
0.971291866028708,0.732057416267943,0.143540669856459,0.633971291866029,0.763157894736842,0.569377990430622,0.564593301435407,0.633971291866029,0.772727272727273,0.607655502392344,0.569377990430622,0.65311004784689,0.5,0.155502392344498,0.543062200956938,0.526315789473684,0.437799043062201,0.952153110047847,0
0.760765550239234,0.253588516746411,0.478468899521531,0.260765550239234,0.0885167464114833,0.165071770334928,0.291866028708134,0.0909090909090909,0.313397129186603,0.248803827751196,0.373205741626794,0.19377990430622,0.5,0.370813397129187,0.342105263157895,0.203349282296651,0.437799043062201,0.270334928229665,1
0.397129186602871,0.0933014354066986,0.181818181818182,0.222488038277512,0.179425837320574,0.126794258373206,0.126794258373206,0.263157894736842,0.772727272727273,0.248803827751196,0.308612440191388,0.397129186602871,0.5,0.191387559808612,0.356459330143541,0.401913875598086,0.777511961722488,0.681818181818182,1
0.397129186602871,0.0119617224880383,0.076555023923445,0,0.0885167464114833,0.126794258373206,0.0311004784688995,0.102870813397129,0.772727272727273,0.0358851674641148,0.160287081339713,0.255980861244019,0.5,0.0574162679425837,0.217703349282297,0.289473684210526,0.062200956937799,0.952153110047847,1
0.760765550239234,0.789473684210526,0.80622009569378,0.741626794258373,0.179425837320574,0.299043062200957,0.753588516746411,0.488038277511962,0.313397129186603,0.751196172248804,0.784688995215311,0.679425837320574,0.5,0.956937799043062,0.818181818181818,0.822966507177033,0.437799043062201,0.270334928229665,1
0.760765550239234,0.827751196172249,0.971291866028708,0.873205741626794,0.947368421052632,0.126794258373206,0.803827751196172,0.483253588516746,0.313397129186603,0.863636363636364,0.952153110047847,0.772727272727273,0.5,0.844497607655502,0.980861244019139,0.822966507177033,0.174641148325359,0.270334928229665,1
0.397129186602871,0.87799043062201,0.557416267942584,0.854066985645933,0.0454545454545455,0.516746411483254,0.700956937799043,0.708133971291866,0.772727272727273,0.904306220095694,0.72488038277512,0.875598086124402,0.5,0.583732057416268,0.755980861244019,0.858851674641148,0.576555023923445,0.681818181818182,1
0.760765550239234,0.894736842105263,0.643540669856459,0.837320574162679,0.583732057416268,0.583732057416268,0.660287081339713,0.574162679425837,0.313397129186603,0.882775119617225,0.777511961722488,0.712918660287081,0.5,0.844497607655502,0.813397129186603,0.712918660287081,0.437799043062201,0.270334928229665,1
0.397129186602871,0.569377990430622,0.466507177033493,0.562200956937799,0.971291866028708,0.799043062200957,0.645933014354067,0.837320574162679,0.772727272727273,0.698564593301435,0.679425837320574,0.825358851674641,0.5,0.502392344497608,0.73444976076555,0.822966507177033,0.535885167464115,0.868421052631579,1
0.760765550239234,0.732057416267943,0.911483253588517,0.741626794258373,0.583732057416268,0.507177033492823,0.820574162679426,0.547846889952153,0.313397129186603,0.751196172248804,0.861244019138756,0.712918660287081,0.5,0.956937799043062,0.937799043062201,0.88755980861244,0.062200956937799,0.270334928229665,1
0.397129186602871,0.911483253588517,1,0.985645933014354,0.143540669856459,0.203349282296651,0.736842105263158,0.662679425837321,0.772727272727273,0.933014354066986,0.791866028708134,0.933014354066986,0.5,0.844497607655502,0.925837320574163,0.971291866028708,0.062200956937799,0.270334928229665,1
0.397129186602871,0.681818181818182,0.631578947368421,0.722488038277512,0.143540669856459,0.454545454545455,0.753588516746411,0.698564593301435,0.772727272727273,0.698564593301435,0.933014354066986,0.91866028708134,0.5,0.619617224880383,0.842105263157895,0.906698564593301,0.102870813397129,0.681818181818182,1
0.760765550239234,0.681818181818182,0.557416267942584,0.633971291866029,0.0119617224880383,0.126794258373206,0.677033492822967,0.444976076555024,0.313397129186603,0.698564593301435,0.669856459330144,0.626794258373206,0.5,0.813397129186603,0.717703349282297,0.674641148325359,0.062200956937799,0.270334928229665,1
0.397129186602871,0.88755980861244,0.777511961722488,0.913875598086124,0.992822966507177,0.858851674641148,0.602870813397129,0.799043062200957,0.772727272727273,0.863636363636364,0.746411483253589,0.863636363636364,0.5,0.619617224880383,0.789473684210526,0.88755980861244,0.174641148325359,0.681818181818182,1
0.760765550239234,0.681818181818182,0.519138755980861,0.62200956937799,0.38755980861244,0.830143540669856,0.870813397129187,0.760765550239234,0.0167464114832536,0.433014354066986,0.645933014354067,0.5311004784689,0.5,0.956937799043062,0.842105263157895,0.822966507177033,0.437799043062201,0.270334928229665,2
0.397129186602871,0.815789473684211,0.947368421052632,0.92822966507177,0.763157894736842,0.985645933014354,1,1,0.772727272727273,0.961722488038278,0.995215311004785,1,0.5,0.705741626794258,0.95933014354067,0.966507177033493,0.535885167464115,0.681818181818182,3
0.760765550239234,0.789473684210526,0.822966507177033,0.755980861244019,0.38755980861244,0.933014354066986,0.851674641148325,0.779904306220096,0.533492822966507,0.660287081339713,0.696172248803828,0.619617224880383,0.5,0.976076555023923,0.760765550239234,0.822966507177033,0.535885167464115,0.270334928229665,2
0.397129186602871,0.586124401913876,0.748803827751196,0.62200956937799,0.583732057416268,0.753588516746411,0.665071770334928,0.799043062200957,0.772727272727273,0.830143540669856,0.868421052631579,0.91866028708134,0.5,0.502392344497608,0.842105263157895,0.875598086124402,0.861244019138756,0.868421052631579,1
0.397129186602871,0.904306220095694,0.748803827751196,0.923444976076555,0.947368421052632,0.777511961722488,0.638755980861244,0.779904306220096,0.772727272727273,0.91866028708134,0.72488038277512,0.875598086124402,0.5,0.619617224880383,0.882775119617225,0.91866028708134,0.861244019138756,0.681818181818182,1
0.397129186602871,0.815789473684211,0.889952153110048,0.889952153110048,0.583732057416268,0.165071770334928,0.401913875598086,0.373205741626794,0.772727272727273,0.830143540669856,0.940191387559809,0.956937799043062,0.5,0.722488038277512,0.875598086124402,0.947368421052632,0.174641148325359,0.681818181818182,1
0.760765550239234,0.844497607655502,0.351674641148325,0.669856459330144,0.179425837320574,0.229665071770335,0.631578947368421,0.456937799043062,0.313397129186603,0.904306220095694,0.717703349282297,0.712918660287081,0.5,0.916267942583732,0.705741626794258,0.76555023923445,0.138755980861244,0.270334928229665,1
0.760765550239234,0.715311004784689,0.966507177033493,0.815789473684211,0.143540669856459,0.143540669856459,0.700956937799043,0.456937799043062,0.313397129186603,0.794258373205742,0.990430622009569,0.801435406698565,0.5,0.885167464114832,0.976076555023923,0.842105263157895,0.138755980861244,0.270334928229665,1
0.760765550239234,0.715311004784689,0.921052631578947,0.741626794258373,0.992822966507177,0.143540669856459,0.708133971291866,0.466507177033493,0.313397129186603,0.698564593301435,0.688995215311005,0.65311004784689,0.5,0.87799043062201,0.933014354066986,0.782296650717703,0.208133971291866,0.270334928229665,1
0.397129186602871,0.92822966507177,0.732057416267943,0.935406698564593,0.179425837320574,0.813397129186603,0.722488038277512,0.909090909090909,0.772727272727273,0.954545454545455,0.813397129186603,0.944976076555024,0.5,0.619617224880383,0.830143540669856,0.897129186602871,0.138755980861244,0.681818181818182,1
0.397129186602871,0.681818181818182,0.617224880382775,0.722488038277512,0.971291866028708,0.753588516746411,0.712918660287081,0.851674641148325,0.772727272727273,0.698564593301435,0.803827751196172,0.854066985645933,0.5,0.956937799043062,0.863636363636364,0.976076555023923,0.102870813397129,0.270334928229665,1
0.760765550239234,0.681818181818182,0.504784688995215,0.610047846889952,0.179425837320574,0.808612440191388,0.677033492822967,0.684210526315789,0.313397129186603,0.667464114832536,0.684210526315789,0.636363636363636,0.5,0.844497607655502,0.751196172248804,0.698564593301435,0.437799043062201,0.270334928229665,1
0.397129186602871,0.863636363636364,0.76555023923445,0.873205741626794,0.763157894736842,0.545454545454545,0.930622009569378,0.822966507177033,0.772727272727273,0.892344497607656,0.925837320574163,0.966507177033493,0.5,0.705741626794258,0.648325358851675,0.729665071770335,0.270334928229665,0.681818181818182,3
0.397129186602871,0.466507177033493,0.643540669856459,0.485645933014354,0.763157894736842,0.62200956937799,0.866028708133971,0.868421052631579,0.772727272727273,0.751196172248804,0.84688995215311,0.875598086124402,0.5,0.222488038277512,0.997607655502392,0.995215311004785,0.952153110047847,0.992822966507177,3
0.760765550239234,0.789473684210526,0.76555023923445,0.722488038277512,0.38755980861244,0.858851674641148,0.84688995215311,0.751196172248804,0.0909090909090909,0.698564593301435,0.641148325358852,0.593301435406699,0.5,0.796650717703349,0.801435406698565,0.684210526315789,0.270334928229665,0.270334928229665,2
0.760765550239234,0.942583732057416,0.899521531100478,0.935406698564593,0.38755980861244,0.990430622009569,0.787081339712919,0.87799043062201,1,0.933014354066986,0.985645933014354,0.813397129186603,0.5,0.956937799043062,0.856459330143541,0.842105263157895,0.861244019138756,0.270334928229665,2
0.397129186602871,0.00239234449760766,0.279904306220096,0.0215311004784689,0.763157894736842,0.184210526315789,0.203349282296651,0.291866028708134,0.772727272727273,0.138755980861244,0.076555023923445,0.282296650717703,0.5,0.0574162679425837,0.00717703349282297,0.0119617224880383,0.952153110047847,0.952153110047847,3
0.760765550239234,0.177033492822967,0.248803827751196,0.110047846889952,0,0.00239234449760766,0.0885167464114833,0.00478468899521531,0.313397129186603,0.0358851674641148,0.277511961722488,0.0430622009569378,0.5,0.543062200956938,0.342105263157895,0.289473684210526,0.102870813397129,0.270334928229665,1
0.760765550239234,0.177033492822967,0.394736842105263,0.222488038277512,0.143540669856459,0.598086124401914,0.119617224880383,0.421052631578947,0.313397129186603,0.248803827751196,0.342105263157895,0.19377990430622,0.5,0.155502392344498,0.368421052631579,0.0885167464114833,0.437799043062201,0.270334928229665,1
0.0454545454545455,0.363636363636364,0.58133971291866,0.375598086124402,0.763157894736842,0.660287081339713,0.461722488038278,0.662679425837321,0.772727272727273,0.433014354066986,0.461722488038278,0.550239234449761,0.5,0.502392344497608,0.507177033492823,0.593301435406699,0.952153110047847,0.681818181818182,0
0.760765550239234,0.253588516746411,0.0239234449760766,0.0645933014354067,0.0454545454545455,0.461722488038278,0.0215311004784689,0.131578947368421,0.313397129186603,0.399521531100478,0.205741626794258,0.22488038277512,0.5,0.452153110047847,0.291866028708134,0.203349282296651,0.861244019138756,0.270334928229665,1
0.397129186602871,0.177033492822967,0.456937799043062,0.311004784688995,0.763157894736842,0.0574162679425837,0.179425837320574,0.169856459330144,0.772727272727273,0.0717703349282297,0.0645933014354067,0.124401913875598,0.5,0.0574162679425837,0.0502392344497608,0.0526315789473684,0.270334928229665,0.681818181818182,3
0.760765550239234,0.294258373205742,0.062200956937799,0.110047846889952,0.0454545454545455,0.069377990430622,0.069377990430622,0.0215311004784689,0.313397129186603,0.375598086124402,0.174641148325359,0.162679425837321,0.5,0.284688995215311,0.342105263157895,0.179425837320574,0.208133971291866,0.270334928229665,1
0.397129186602871,0.177033492822967,0.456937799043062,0.311004784688995,0.763157894736842,0.370813397129187,0.179425837320574,0.373205741626794,0.772727272727273,0.337320574162679,0.0645933014354067,0.311004784688995,0.5,0.0861244019138756,0.0717703349282297,0.131578947368421,0.437799043062201,0.681818181818182,3
0.397129186602871,0.253588516746411,0.0956937799043062,0.181818181818182,0.117224880382775,0.488038277511962,0.00956937799043062,0.315789473684211,0.772727272727273,0.337320574162679,0.117224880382775,0.370813397129187,0.5,0.222488038277512,0.251196172248804,0.385167464114833,0.342105263157895,0.681818181818182,1
0.397129186602871,0.00239234449760766,0.200956937799043,0.00956937799043062,0.117224880382775,0.229665071770335,0.0382775119617225,0.263157894736842,0.772727272727273,0.12200956937799,0.0526315789473684,0.22488038277512,0.5,0.0239234449760766,0.277511961722488,0.260765550239234,0.535885167464115,0.952153110047847,1
0.760765550239234,0.0933014354066986,0.490430622009569,0.181818181818182,0.0454545454545455,0.229665071770335,0.126794258373206,0.117224880382775,0.313397129186603,0.248803827751196,0.361244019138756,0.19377990430622,0.5,0.452153110047847,0.413875598086124,0.315789473684211,0.174641148325359,0.270334928229665,1
0.397129186602871,0.526315789473684,0.351674641148325,0.5,0.763157894736842,0.686602870813397,0.461722488038278,0.662679425837321,0.772727272727273,0.4688995215311,0.461722488038278,0.550239234449761,0.5,0.478468899521531,0.406698564593301,0.425837320574163,0.952153110047847,0.681818181818182,3
0.0741626794258373,0.966507177033493,0.181818181818182,0.95933014354067,0.763157894736842,0.299043062200957,0.138755980861244,0.342105263157895,0.772727272727273,0.248803827751196,0.100478468899522,0.351674641148325,0.5,0.370813397129187,0.126794258373206,0.385167464114833,0.777511961722488,0.270334928229665,0
0.145933014354067,0.921052631578947,0.279904306220096,0.854066985645933,0.763157894736842,0.933014354066986,0.875598086124402,0.976076555023923,0.772727272727273,0.863636363636364,0.851674641148325,0.91866028708134,0.5,0.645933014354067,0.822966507177033,0.906698564593301,0.619617224880383,0.681818181818182,0
0.0741626794258373,0.526315789473684,0.849282296650718,0.526315789473684,0.38755980861244,0.736842105263158,0.61244019138756,0.600478468899522,0.313397129186603,0.562200956937799,0.607655502392344,0.502392344497608,0.5,0.705741626794258,0.588516746411483,0.495215311004785,0.952153110047847,0.270334928229665,0
