alcohol,malic.acid,ash,alcalinity.of.ash,magnesium,total.phenols,flavanoids,nonflavanoid.phenols,proanthocyanins,color.intensity,hue,OD280.OD315.of.diluted.wines,proline,wine_y
0.765536723163842,0.497175141242938,0.5,0.186440677966102,0.587570621468927,0.666666666666667,0.751412429378531,0.268361581920904,0.610169491525424,0.347457627118644,0.734463276836158,1,0.779661016949153,0
0.437853107344633,0.248587570621469,0.72316384180791,0.293785310734463,0.406779661016949,0.573446327683616,0.576271186440678,0.214689265536723,0.446327683615819,0.378531073446328,0.709039548022599,0.966101694915254,0.76271186440678,0
0.686440677966102,0.471751412429379,0.80225988700565,0.581920903954802,0.437853107344633,0.601694915254237,0.644067796610169,0.305084745762712,0.590395480225989,0.310734463276836,0.754237288135593,0.988700564971751,0.680790960451977,0
0.505649717514124,0.573446327683616,0.994350282485876,0.949152542372881,0.949152542372881,0.677966101694915,0.689265536723164,0.782485875706215,0.734463276836158,0.31638418079096,0.779661016949153,0.771186440677966,0.65819209039548,0
0.632768361581921,0.443502824858757,0.822033898305085,0.15819209039548,0.358757062146893,0.782485875706215,0.785310734463277,0.511299435028249,0.423728813559322,0.511299435028249,0.418079096045198,0.790960451977401,0.887005649717514,0
0.610169491525424,0.375706214689266,0.166666666666667,0.231638418079096,0.38135593220339,0.511299435028249,0.519774011299435,0.268361581920904,0.327683615819209,0.389830508474576,0.559322033898305,0.480225988700565,0.932203389830508,0
0.853107344632768,0.531073446327684,0.966101694915254,0.491525423728814,0.742937853107345,0.830508474576271,0.790960451977401,0.562146892655367,0.635593220338983,0.463276836158192,0.92090395480226,0.884180790960452,0.72316384180791,0
0.88135593220339,0.344632768361582,0.248587570621469,0.124293785310734,0.437853107344633,0.692090395480226,0.570621468926554,0.214689265536723,0.788135593220339,0.502824858757062,0.601694915254237,0.96045197740113,0.779661016949153,0
0.782485875706215,0.189265536723164,0.906779661016949,0.836158192090395,0.587570621468927,0.878531073446328,0.909604519774011,0.347457627118644,0.92090395480226,0.689265536723164,0.838983050847458,0.440677966101695,0.932203389830508,0
0.720338983050847,0.307909604519774,0.5,0.485875706214689,0.720338983050847,0.799435028248588,0.892655367231638,0.115819209039548,0.745762711864407,0.796610169491525,0.709039548022599,0.590395480225989,0.988700564971751,0
0.751412429378531,0.488700564971751,0.5,0.254237288135593,0.689265536723164,0.531073446327684,0.703389830508475,0.675141242937853,0.768361581920904,0.361581920903955,0.88135593220339,0.570621468926554,0.757062146892655,0
0.80225988700565,0.225988700564972,0.906779661016949,0.514124293785311,0.971751412429379,0.830508474576271,0.711864406779661,0.830508474576271,0.327683615819209,0.615819209039548,0.92090395480226,0.646892655367232,0.892655367231638,0
0.694915254237288,0.457627118644068,0.855932203389831,0.457627118644068,0.785310734463277,0.497175141242938,0.624293785310734,0.347457627118644,0.488700564971751,0.406779661016949,0.725988700564972,0.570621468926554,0.838983050847458,0
0.663841807909605,0.471751412429379,0.590395480225989,0.641242937853107,0.553672316384181,0.703389830508475,0.799435028248588,0.214689265536723,0.686440677966102,0.570621468926554,0.601694915254237,0.903954802259887,0.728813559322034,0
0.598870056497175,0.285310734463277,0.971751412429379,0.0819209039548023,0.785310734463277,0.646892655367232,0.689265536723164,0.511299435028249,0.355932203389831,0.483050847457627,0.709039548022599,0.5,0.703389830508475,0
0.505649717514124,0.296610169491525,0.745762711864407,0.324858757062147,0.514124293785311,0.550847457627119,0.590395480225989,0.347457627118644,0.415254237288136,0.412429378531073,0.754237288135593,0.395480225988701,0.847457627118644,0
0.525423728813559,0.189265536723164,0.127118644067797,0.0819209039548023,0.514124293785311,0.511299435028249,0.655367231638418,0.305084745762712,0.361581920903955,0.327683615819209,0.824858757062147,0.435028248587571,0.768361581920904,0
0.946327683615819,0.903954802259887,0.714689265536723,0.0282485875706215,0.966101694915254,0.878531073446328,0.84180790960452,0.0593220338983051,0.844632768361582,0.570621468926554,0.367231638418079,0.926553672316384,0.627118644067797,0
0.709039548022599,0.364406779661017,0.426553672316384,0.163841807909605,0.887005649717514,0.915254237288136,0.92090395480226,0.511299435028249,0.903954802259887,0.740112994350282,0.463276836158192,0.867231638418079,0.649717514124294,0
0.649717514124294,0.864406779661017,0.146892655367232,0.418079096045198,0.30225988700565,0.550847457627119,0.689265536723164,0.268361581920904,0.471751412429379,0.418079096045198,0.401129943502825,0.646892655367232,0.779661016949153,0
0.861581920903955,0.519774011299435,0.774011299435028,0.0593220338983051,0.587570621468927,0.940677966101695,0.96045197740113,0.0282485875706215,0.615819209039548,0.627118644067797,0.344632768361582,0.937853107344633,0.838983050847458,0
0.584745762711864,0.898305084745763,0.375706214689266,0.27683615819209,0.666666666666667,0.68361581920904,0.649717514124294,0.457627118644068,0.590395480225989,0.435028248587571,0.285310734463277,0.646892655367232,0.531073446327684,0
0.505649717514124,0.443502824858757,0.127118644067797,0.231638418079096,0.742937853107345,0.878531073446328,0.822033898305085,0.305084745762712,0.822033898305085,0.553672316384181,0.344632768361582,0.847457627118644,0.711864406779661,0
0.937853107344633,0.909604519774011,0.621468926553672,0.429378531073446,0.80225988700565,0.782485875706215,0.669491525423729,0.398305084745763,0.259887005649718,0.587570621468927,0.330508474576271,0.836158192090395,0.830508474576271,0
0.980225988700565,0.833333333333333,0.350282485875706,0.124293785310734,0.632768361581921,0.940677966101695,0.878531073446328,0.268361581920904,0.875706214689266,0.522598870056497,0.601694915254237,0.892655367231638,0.822033898305085,0
0.870056497175141,0.344632768361582,0.146892655367232,0.124293785310734,0.587570621468927,0.906779661016949,0.935028248587571,0.0819209039548023,0.864406779661017,0.734463276836158,0.401129943502825,0.836158192090395,0.748587570621469,0
0.901129943502825,0.564971751412429,0.573446327683616,0.418079096045198,0.666666666666667,0.728813559322034,0.77683615819209,0.457627118644068,0.92090395480226,0.748587570621469,0.675141242937853,0.466101694915254,0.810734463276836,0
0.875706214689266,0.401129943502825,0.322033898305085,0.265536723163842,0.765536723163842,0.807909604519774,0.954802259887006,0.457627118644068,0.844632768361582,0.92090395480226,0.754237288135593,0.692090395480226,0.898305084745763,0
0.505649717514124,0.401129943502825,0.112994350282486,0.0225988700564972,0.338983050847458,0.711864406779661,0.915254237288136,0.0282485875706215,0.980225988700565,0.819209039548023,0.754237288135593,0.604519774011299,0.867231638418079,0
0.827683615819209,0.296610169491525,0.785310734463277,0.254237288135593,0.38135593220339,0.550847457627119,0.810734463276836,0.115819209039548,0.892655367231638,0.655367231638418,0.903954802259887,0.858757062146893,0.903954802259887,0
0.819209039548023,0.426553672316384,0.604519774011299,0.0367231638418079,0.80225988700565,1,0.983050847457627,0.457627118644068,0.709039548022599,0.80225988700565,0.545197740112994,0.799435028248588,0.88135593220339,0
0.807909604519774,0.531073446327684,0.878531073446328,0.242937853107345,0.861581920903955,0.878531073446328,0.73728813559322,0.598870056497175,0.604519774011299,0.76271186440678,0.779661016949153,0.612994350282486,0.966101694915254,0
0.790960451977401,0.324858757062147,0.290960451977401,0.175141242937853,0.898305084745763,0.646892655367232,0.76271186440678,0.0819209039548023,0.542372881355932,0.711864406779661,0.418079096045198,0.771186440677966,0.810734463276836,0
0.709039548022599,0.401129943502825,0.649717514124294,0.641242937853107,0.875706214689266,0.847457627118644,0.728813559322034,0.0593220338983051,0.932203389830508,0.757062146892655,0.514124293785311,0.666666666666667,0.853107344632768,0
0.946327683615819,0.355932203389831,0.401129943502825,0.169491525423729,0.898305084745763,0.932203389830508,0.822033898305085,0.214689265536723,0.822033898305085,0.768361581920904,0.449152542372881,0.824858757062147,0.740112994350282,0
0.604519774011299,0.553672316384181,0.878531073446328,0.209039548022599,0.632768361581921,0.878531073446328,0.898305084745763,0.426553672316384,0.590395480225989,0.725988700564972,0.675141242937853,0.53954802259887,0.909604519774011,0
0.774011299435028,0.163841807909605,0.69774011299435,0.192090395480226,0.765536723163842,0.977401129943503,0.971751412429379,0.0480225988700565,0.830508474576271,0.790960451977401,0.367231638418079,0.570621468926554,0.932203389830508,0
0.268361581920904,0.0254237288135593,0,0,0.225988700564972,0.350282485875706,0.0621468926553672,0.305084745762712,0.00847457627118644,0.019774011299435,0.635593220338983,0.217514124293785,0.299435028248588,1
0.234463276836158,0.0621468926553672,0.350282485875706,0.124293785310734,0.587570621468927,0.398305084745763,0.234463276836158,0.985875706214689,0,0.265536723163842,0.92090395480226,0.141242937853107,0.531073446327684,1
0.361581920903955,0.146892655367232,0.107344632768362,0.209039548022599,0.553672316384181,0.389830508474576,0.322033898305085,0.892655367231638,0.0225988700564972,0.703389830508475,0.514124293785311,0.107344632768362,0.163841807909605,1
0.745762711864407,0.101694915254237,0.0508474576271186,0.324858757062147,0.38135593220339,0.409604519774011,0.418079096045198,0.457627118644068,0.0480225988700565,0.347457627118644,0.88135593220339,0.372881355932203,0.449152542372881,1
0.268361581920904,0.0706214689265537,0.180790960451977,0.457627118644068,0.180790960451977,0.983050847457627,0.853107344632768,0.0480225988700565,0.709039548022599,0.451977401129944,0.858757062146893,0.570621468926554,0.124293785310734,1
0.169491525423729,0.169491525423729,0.728813559322034,0.457627118644068,0.689265536723164,0.305084745762712,0.403954802259887,0.76271186440678,0.15819209039548,0.209039548022599,0.994350282485876,0.310734463276836,0.0508474576271186,1
0.268361581920904,0.0903954802259887,0.754237288135593,0.355932203389831,0.514124293785311,0.531073446327684,0.669491525423729,0.562146892655367,0.844632768361582,0.483050847457627,0.838983050847458,0.333333333333333,0.514124293785311,1
0.53954802259887,0.0451977401129944,0.00847457627118644,0.0593220338983051,0.0112994350282486,0.855932203389831,0.887005649717514,0.214689265536723,0.88135593220339,0.604519774011299,0.754237288135593,0.757062146892655,0.254237288135593,1
0.268361581920904,0.0790960451977401,0.0508474576271186,0.536723163841808,0.0112994350282486,0.418079096045198,0.451977401129944,0.268361581920904,0.175141242937853,0.497175141242938,0.754237288135593,0.909604519774011,0.265536723163842,1
0.621468926553672,0.0254237288135593,0.5,0.231638418079096,0.785310734463277,0.601694915254237,0.288135593220339,0.915254237288136,0.00847457627118644,0.242937853107345,0.559322033898305,0.248587570621469,0.612994350282486,1
0.180790960451977,0.0847457627118644,0.0225988700564972,0.209039548022599,0.994350282485876,0.293785310734463,0.279661016949153,0.00847457627118644,0.943502824858757,0.180790960451977,0.946327683615819,0.677966101694915,0.576271186440678,1
0.217514124293785,0.259887005649718,0.248587570621469,0.627118644067797,0.666666666666667,0.00564971751412429,0.225988700564972,0.562146892655367,0.446327683615819,0.225988700564972,0.389830508474576,0.217514124293785,0.694915254237288,1
0.844632768361582,0.203389830508475,0.867231638418079,0.949152542372881,0.141242937853107,0.830508474576271,0.745762711864407,0.0819209039548023,0.709039548022599,0.288135593220339,0.974576271186441,0.731638418079096,0.107344632768362,1
0.675141242937853,0.307909604519774,0.279661016949153,0.903954802259887,0.180790960451977,0.299435028248588,0.426553672316384,0.268361581920904,0.15819209039548,0.333333333333333,0.514124293785311,0.5,0.19774011299435,1
0.480225988700565,0.324858757062147,0.785310734463277,1,0.988700564971751,0.96045197740113,0.757062146892655,0.0819209039548023,0.757062146892655,0.282485875706215,0.957627118644068,0.915254237288136,0.748587570621469,1
0.101694915254237,0.0564971751412429,0.401129943502825,0.694915254237288,0.587570621468927,0.971751412429379,0.502824858757062,0,0.576271186440678,0.248587570621469,0.525423728813559,0.714689265536723,0.717514124293785,1
0.0508474576271186,0.514124293785311,0.0508474576271186,0.124293785310734,0.474576271186441,0.163841807909605,0.34180790960452,0.511299435028249,0.228813559322034,0.347457627118644,0.88135593220339,0.299435028248588,0.138418079096045,1
0.485875706214689,0.0112994350282486,0.0169491525423729,0.124293785310734,0.141242937853107,0.336158192090395,0.468926553672316,0.152542372881356,0.446327683615819,0.483050847457627,0.838983050847458,0.384180790960452,0.0903954802259887,1
0.0875706214689266,0.72316384180791,0.268361581920904,0.324858757062147,0.827683615819209,0.242937853107345,0.299435028248588,0.717514124293785,0.129943502824859,0.138418079096045,0.485875706214689,0.401129943502825,0.245762711864407,1
0.234463276836158,0.0395480225988701,0.0677966101694915,0.0508474576271186,0.983050847457627,0.313559322033898,0.435028248587571,0.536723163841808,0.954802259887006,0.299435028248588,0.655367231638418,0.344632768361582,0.612994350282486,1
0.38135593220339,0.875706214689266,0.573446327683616,0.870056497175141,0.587570621468927,0.768361581920904,0.632768361581921,0.717514124293785,0.745762711864407,0.101694915254237,0.838983050847458,0.714689265536723,0.175141242937853,1
0.112994350282486,0.0169491525423729,0.0988700564971751,0.457627118644068,0.141242937853107,0.531073446327684,0.545197740112994,0.398305084745763,0.406779661016949,0.0932203389830508,0.983050847457627,0.703389830508475,0,1
0.392655367231638,0.471751412429379,0.225988700564972,0.418079096045198,0.141242937853107,0.449152542372881,0.624293785310734,0.214689265536723,0.649717514124294,0.372881355932203,0.807909604519774,0.72316384180791,0.570621468926554,1
0.146892655367232,0.0706214689265537,0.714689265536723,0.903954802259887,0.0112994350282486,0.372881355932203,0.350282485875706,0.635593220338983,0.378531073446328,0.0621468926553672,0.957627118644068,0.446327683615819,0.449152542372881,1
0.505649717514124,0.870056497175141,0.449152542372881,0.836158192090395,0.0932203389830508,0.194915254237288,0.358757062146893,0.966101694915254,0.542372881355932,0.511299435028249,0.293785310734463,0.265536723163842,0.279661016949153,1
0.0875706214689266,0.00564971751412429,0.765536723163842,0.324858757062147,0.38135593220339,0.449152542372881,0.525423728813559,0.115819209039548,0.909604519774011,0.225988700564972,0.257062146892655,0.68361581920904,0.299435028248588,1
0.367231638418079,0.0338983050847458,0.279661016949153,0.324858757062147,0.542372881355932,0.449152542372881,0.446327683615819,0.398305084745763,0.446327683615819,0.129943502824859,0.88135593220339,0.731638418079096,0.163841807909605,1
0.163841807909605,0.259887005649718,0.426553672316384,0.858757062146893,0.30225988700565,0.259887005649718,0.392655367231638,0.717514124293785,0.511299435028249,0.0819209039548023,0.966101694915254,0.319209039548023,0.231638418079096,1
0.0451977401129944,0.324858757062147,0.822033898305085,0.971751412429379,0.225988700564972,0.322033898305085,0.372881355932203,0.635593220338983,0.299435028248588,0.115819209039548,0.974576271186441,0.782485875706215,0.350282485875706,1
0.0395480225988701,0.581920903954802,0.649717514124294,0.774011299435028,0.0677966101694915,0.336158192090395,0.392655367231638,0.805084745762712,0.327683615819209,0.169491525423729,0.533898305084746,0.466101694915254,0.531073446327684,1
0.146892655367232,0.11864406779661,0.401129943502825,0.887005649717514,0,0.449152542372881,0.358757062146893,0.675141242937853,0.367231638418079,0.00564971751412429,0.675141242937853,0.782485875706215,0.426553672316384,1
0.146892655367232,0.488700564971751,0.449152542372881,0.378531073446328,0.0508474576271186,0.155367231638418,0.333333333333333,0.858757062146893,0.570621468926554,0.0734463276836158,0.692090395480226,0.327683615819209,0.209039548022599,1
0.112994350282486,0.203389830508475,0.604519774011299,0.796610169491525,0.141242937853107,0.0932203389830508,0.265536723163842,0.830508474576271,0.559322033898305,0.322033898305085,0.635593220338983,0.426553672316384,0.163841807909605,1
0.372881355932203,0.225988700564972,0.305084745762712,0.655367231638418,0.0338983050847458,0.0480225988700565,0.327683615819209,0.932203389830508,0.542372881355932,0.225988700564972,0.485875706214689,0.279661016949153,0.231638418079096,1
0.217514124293785,0.717514124293785,0.259887005649718,0.324858757062147,0.225988700564972,0.550847457627119,0.536723163841808,0.177966101694915,0.80225988700565,0.0564971751412429,0.793785310734463,0.81638418079096,0.00564971751412429,1
0.0338983050847458,0.559322033898305,0.350282485875706,0.324858757062147,0.514124293785311,0.898305084745763,0.545197740112994,0.0282485875706215,0.327683615819209,0.257062146892655,0.807909604519774,0.627118644067797,0.0367231638418079,1
0.31638418079096,0.214689265536723,0.225988700564972,0.457627118644068,1,0.587570621468927,0.556497175141243,0.457627118644068,0.994350282485876,0.115819209039548,0.807909604519774,0.418079096045198,0.734463276836158,1
0.0677966101694915,0.593220338983051,0.946327683615819,0.748587570621469,0.977401129943503,0.155367231638418,0.220338983050847,0.00847457627118644,0.511299435028249,0.0932203389830508,0.463276836158192,0.319209039548023,0.426553672316384,1
0.217514124293785,0.15819209039548,0.0790960451977401,0.124293785310734,0.0932203389830508,0.612994350282486,0.604519774011299,0.347457627118644,0.649717514124294,0.192090395480226,0.88135593220339,0.457627118644068,0.138418079096045,1
0.268361581920904,0.0508474576271186,0.127118644067797,0.378531073446328,0.225988700564972,0.988700564971751,0.988700564971751,0.152542372881356,0.745762711864407,0.463276836158192,0.601694915254237,0.480225988700565,0.485875706214689,1
0.217514124293785,0.765536723163842,0.248587570621469,0.324858757062147,0.225988700564972,0.782485875706215,0.810734463276836,0.76271186440678,0.966101694915254,0.0677966101694915,0.988700564971751,0.531073446327684,0.096045197740113,1
0.146892655367232,0.587570621468927,0.00847457627118644,0.27683615819209,0.474576271186441,0.480225988700565,0.511299435028249,0.214689265536723,0.378531073446328,0.274011299435028,0.937853107344633,0.627118644067797,0.564971751412429,1
0.353107344632768,0.124293785310734,0.0395480225988701,0.378531073446328,0.225988700564972,0.0932203389830508,0.307909604519774,0.347457627118644,0.327683615819209,0.0819209039548023,0.601694915254237,0.480225988700565,0.350282485875706,1
0.242937853107345,0.649717514124294,0.649717514124294,0.694915254237288,0.514124293785311,0.624293785310734,0.491525423728814,0.511299435028249,0.293785310734463,0.169491525423729,0.268361581920904,0.867231638418079,0.152542372881356,1
0.076271186440678,0.375706214689266,0.0338983050847458,0.514124293785311,0.141242937853107,0.587570621468927,0.38135593220339,0.562146892655367,0.398305084745763,0.0367231638418079,0.449152542372881,0.364406779661017,0.115819209039548,1
0.324858757062147,0.401129943502825,0.0790960451977401,0.641242937853107,0.0932203389830508,0.449152542372881,0.440677966101695,0.457627118644068,0.471751412429379,0.203389830508475,0.601694915254237,0.943502824858757,0.497175141242938,1
0.293785310734463,0.666666666666667,0.322033898305085,0.796610169491525,0.30225988700565,0.214689265536723,0.426553672316384,1,0.398305084745763,0.149717514124294,0.313559322033898,0.81638418079096,0.0169491525423729,1
0.19774011299435,0.401129943502825,0.146892655367232,0.457627118644068,0.0338983050847458,0.194915254237288,0.468926553672316,0.562146892655367,0.559322033898305,0.299435028248588,0.533898305084746,0.745762711864407,0.265536723163842,1
0.392655367231638,0.426553672316384,0.350282485875706,0.836158192090395,0.0677966101694915,0.0480225988700565,0.412429378531073,0.805084745762712,0.559322033898305,0.274011299435028,0.344632768361582,0.355932203389831,0.220338983050847,1
0.186440677966102,0.110169491525424,0.0621468926553672,0.457627118644068,0.338983050847458,0.502824858757062,0.480225988700565,0.598870056497175,0.844632768361582,0.149717514124294,0.313559322033898,0.661016949152542,0.0112994350282486,1
0.0282485875706215,0.135593220338983,0.906779661016949,0.581920903954802,0.38135593220339,0.720338983050847,0.77683615819209,0.347457627118644,0.937853107344633,0.138418079096045,0.485875706214689,0.799435028248588,0.531073446327684,1
0.0169491525423729,0.847457627118644,0.0282485875706215,0.514124293785311,0.742937853107345,0.923728813559322,0.638418079096045,0.152542372881356,1,0.192090395480226,0.217514124293785,0.514124293785311,0.350282485875706,1
0.333333333333333,0.644067796610169,0.192090395480226,0.694915254237288,0.225988700564972,0.612994350282486,0.556497175141243,0.214689265536723,0.23728813559322,0.0282485875706215,0.384180790960452,0.5,0.0225988700564972,1
0.0564971751412429,0.700564971751412,0.988700564971751,0.581920903954802,0.666666666666667,0.254237288135593,0.468926553672316,0.949152542372881,0.186440677966102,0.347457627118644,0.88135593220339,0.389830508474576,0.401129943502825,1
0.00564971751412429,0,0.69774011299435,0.694915254237288,0.225988700564972,0.573446327683616,0.457627118644068,0.675141242937853,0.415254237288136,0.23728813559322,0.725988700564972,0.344632768361582,0.146892655367232,1
0.146892655367232,0.152542372881356,0.69774011299435,0.836158192090395,0.0677966101694915,0.624293785310734,0.564971751412429,0.717514124293785,0.175141242937853,0.192090395480226,0.435028248587571,0.76271186440678,0.0847457627118644,1
0,0.203389830508475,0.225988700564972,0.748587570621469,0.0932203389830508,0.564971751412429,0.511299435028249,0.858757062146893,0.810734463276836,0.0112994350282486,1,0.570621468926554,0.101694915254237,1
0.076271186440678,0.175141242937853,0.0903954802259887,0.661016949152542,0.141242937853107,0.350282485875706,0.367231638418079,0.398305084745763,0.480225988700565,0.019774011299435,0.463276836158192,0.836158192090395,0.231638418079096,1
0.293785310734463,0.259887005649718,0.206214689265537,0.836158192090395,0.765536723163842,0.372881355932203,0.485875706214689,0.511299435028249,0.531073446327684,0.0367231638418079,0.655367231638418,0.627118644067797,0.0367231638418079,1
0.403954802259887,0.805084745762712,0.0790960451977401,0.124293785310734,0.0338983050847458,0.180790960451977,0.265536723163842,0.717514124293785,0.0847457627118644,0.299435028248588,0.166666666666667,0.293785310734463,0.0621468926553672,1
0.112994350282486,0.805084745762712,0.0988700564971751,0.457627118644068,0.180790960451977,0.372881355932203,0.38135593220339,0.562146892655367,0.709039548022599,0,0.435028248587571,0.672316384180791,0.361581920903955,1
0.0112994350282486,0.638418079096045,0.604519774011299,0.581920903954802,0.437853107344633,0.813559322033898,0.73728813559322,0.457627118644068,0.672316384180791,0.257062146892655,0.268361581920904,0.875706214689266,0.426553672316384,1
0.0225988700564972,0.573446327683616,1,0.991525423728814,0.909604519774011,0.923728813559322,1,0.782485875706215,0.709039548022599,0.725988700564972,0.435028248587571,0.977401129943503,0.180790960451977,1
0.293785310734463,0.949152542372881,0.937853107344633,0.977401129943503,0.632768361581921,0.449152542372881,0.497175141242938,0.717514124293785,0.621468926553672,0.0451977401129944,0.418079096045198,0.703389830508475,0.0564971751412429,1
0.505649717514124,1,0.15819209039548,0.748587570621469,0.141242937853107,0.672316384180791,0.669491525423729,0.398305084745763,0.810734463276836,0.115819209039548,0.189265536723164,0.692090395480226,0.076271186440678,1
0.096045197740113,0.937853107344633,0.556497175141243,0.694915254237288,0.0564971751412429,0.799435028248588,0.833333333333333,0.0819209039548023,0.980225988700565,0.169491525423729,0.217514124293785,0.971751412429379,0.076271186440678,1
0.129943502824859,0.612994350282486,0.192090395480226,0.694915254237288,0.0932203389830508,0.646892655367232,0.669491525423729,0.562146892655367,0.327683615819209,0.15819209039548,0.313559322033898,0.807909604519774,0.0677966101694915,1
0.305084745762712,0.225988700564972,0.375706214689266,0.748587570621469,0.141242937853107,0.720338983050847,0.867231638418079,0.598870056497175,0.649717514124294,0.384180790960452,0.152542372881356,0.53954802259887,0.0451977401129944,1
0.0621468926553672,0.598870056497175,0.96045197740113,0.991525423728814,0.338983050847458,0.423728813559322,0.531073446327684,0.932203389830508,0.635593220338983,0.214689265536723,0.502824858757062,0.364406779661017,0.186440677966102,1
0.268361581920904,0.274011299435028,0.401129943502825,0.926553672316384,0.225988700564972,0.474576271186441,0.598870056497175,0.635593220338983,0.728813559322034,0.0508474576271186,0.367231638418079,0.5,0.0282485875706215,1
0.124293785310734,0.932203389830508,0.536723163841808,0.796610169491525,0.0338983050847458,0.409604519774011,0.403954802259887,0.675141242937853,0.327683615819209,0.115819209039548,0.257062146892655,0.409604519774011,0.375706214689266,1
