price.beach,price.pier,price.boat,price.charter,catch.beach,catch.pier,catch.boat,catch.charter,income,fishing_y
0.44623200677392,0.44623200677392,0.712955122777307,0.739627434377646,0.196020321761219,0.430567315834039,0.10965283657917,0.216342082980525,0.842506350550381,2
0.494072819644369,0.494072819644369,0.761642675698561,0.782811176968671,0.196020321761219,0.430567315834039,0.10965283657917,0.216342082980525,0.895850973751058,3
0.985605419136325,0.985605419136325,0.85774767146486,0.867908552074513,0.867061812023709,0.890770533446232,0.0715495342929721,0.780270956816257,0.973327688399661,2
0.415749364944962,0.415749364944962,0.681625740897544,0.704064352243861,0.196020321761219,0.430567315834039,0.10965283657917,0.216342082980525,0.767146486028789,3
0.494072819644369,0.494072819644369,0.761642675698561,0.782811176968671,0.196020321761219,0.430567315834039,0.511854360711262,0.866638441998307,0.895850973751058,2
0.856900931414056,0.856900931414056,0.632091447925487,0.636748518204911,0.196020321761219,0.0474174428450466,0.488145639288738,0.339119390347163,0.842506350550381,3
0.346316680779001,0.346316680779001,0.643945808636749,0.57493649449619,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.767146486028789,1
0.272226926333616,0.272226926333616,0.54995766299746,0.43649449618967,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.527519051651143,0
0.199830651989839,0.199830651989839,0.400508044030483,0.23454699407282,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.190939881456393,0
0.272226926333616,0.272226926333616,0.54995766299746,0.43649449618967,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.527519051651143,1
0.409398814563929,0.409398814563929,0.431837425910246,0.480101608806097,0.196020321761219,0.0190516511430991,0.143099068585944,0.35393734123624,0.356900931414056,3
0.343776460626588,0.343776460626588,0.363251481795089,0.422523285351397,0.196020321761219,0.430567315834039,0.431837425910246,0.690093141405589,0.190939881456393,3
0.919983065198984,0.919983065198984,0.696443691786621,0.693056731583404,0.196020321761219,0.0474174428450466,0.488145639288738,0.339119390347163,0.926333615580017,3
0.933954276037257,0.933954276037257,0.913632514817951,0.919559695173582,0.867061812023709,0.890770533446232,0.660880609652837,0.441574936494496,0.945808636748518,3
0.406858594411516,0.406858594411516,0.975444538526672,0.968670618120237,0.610922946655377,0.660457239627434,0.927603725656224,0.927603725656224,0.895850973751058,3
0.785351397121084,0.785351397121084,0.535139712108383,0.547417442845047,0.196020321761219,0.0474174428450466,0.488145639288738,0.339119390347163,0.663844199830652,3
0.182049110922947,0.182049110922947,0.484335309060119,0.502963590177815,0.196020321761219,0.430567315834039,0.61727349703641,0.577476714648603,0.0143945808636749,1
0.708298052497883,0.708298052497883,0.7307366638442,0.75571549534293,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.527519051651143,2
0.415749364944962,0.415749364944962,0.681625740897544,0.704064352243861,0.196020321761219,0.0190516511430991,0.143099068585944,0.35393734123624,0.767146486028789,2
0.237933954276037,0.237933954276037,0.437764606265876,0.489415749364945,0.196020321761219,0.0190516511430991,0.143099068585944,0.35393734123624,0.190939881456393,3
0.354784081287045,0.354784081287045,0.331922099915326,0.302286198137172,0.196020321761219,0.0474174428450466,0.488145639288738,0.339119390347163,0.0740897544453853,3
0.339119390347163,0.339119390347163,0.571972904318374,0.48264182895851,0.610922946655377,0.660457239627434,0.25952582557155,0.257832345469941,0.527519051651143,0
0.44623200677392,0.44623200677392,0.712955122777307,0.739627434377646,0.196020321761219,0.430567315834039,0.431837425910246,0.690093141405589,0.842506350550381,3
0.339119390347163,0.339119390347163,0.56731583403895,0.531752751905165,0.44030482641829,0.168924640135478,0.573666384419983,0.516088060965284,0.527519051651143,3
0.424216765453006,0.424216765453006,0.681625740897544,0.616426756985605,0.610922946655377,0.660457239627434,0.25952582557155,0.257832345469941,0.767146486028789,2
0.530059271803556,0.530059271803556,0.75571549534293,0.78069432684166,0.196020321761219,0.430567315834039,0.10965283657917,0.216342082980525,0.527519051651143,3
0.767146486028789,0.767146486028789,0.698560541913632,0.724809483488569,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.356900931414056,3
0.736663844199831,0.736663844199831,0.989839119390347,0.990685859441152,0.196020321761219,0.430567315834039,0.61727349703641,0.0520745131244708,0.895850973751058,3
0.49618966977138,0.49618966977138,0.75571549534293,0.697713801862828,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.527519051651143,0
0.850127011007621,0.850127011007621,0.819644369178662,0.834885690093141,0.196020321761219,0.430567315834039,0.511854360711262,0.866638441998307,0.987298899237934,2
0.409398814563929,0.409398814563929,0.431837425910246,0.480101608806097,0.196020321761219,0.430567315834039,0.511854360711262,0.866638441998307,0.356900931414056,3
0.430143945808637,0.430143945808637,0.758679085520745,0.700254022015241,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.926333615580017,0
0.696443691786621,0.696443691786621,0.660457239627434,0.687976291278578,0.196020321761219,0.430567315834039,0.10965283657917,0.216342082980525,0.895850973751058,2
0.75952582557155,0.75952582557155,0.721845893310754,0.74809483488569,0.196020321761219,0.430567315834039,0.10965283657917,0.216342082980525,0.945808636748518,3
0.406858594411516,0.406858594411516,0.718035563082134,0.668077900084674,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.895850973751058,1
0.732006773920406,0.732006773920406,0.477984758679086,0.48645215918713,0.196020321761219,0.0474174428450466,0.488145639288738,0.339119390347163,0.527519051651143,3
0.383573243014395,0.383573243014395,0.68458933107536,0.628281117696867,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.842506350550381,1
0.850127011007621,0.850127011007621,0.819644369178662,0.834885690093141,0.196020321761219,0.430567315834039,0.10965283657917,0.216342082980525,0.987298899237934,2
0.850127011007621,0.850127011007621,0.819644369178662,0.834885690093141,0.196020321761219,0.0190516511430991,0.143099068585944,0.35393734123624,0.987298899237934,2
0.649872988992379,0.649872988992379,0.632091447925487,0.661303979678239,0.196020321761219,0.430567315834039,0.431837425910246,0.690093141405589,0.842506350550381,3
0.919983065198984,0.919983065198984,0.696443691786621,0.693056731583404,0.196020321761219,0.0474174428450466,0.488145639288738,0.339119390347163,0.926333615580017,2
0.654106689246401,0.654106689246401,0.431837425910246,0.426333615580017,0.196020321761219,0.262489415749365,0.16723116003387,0.290008467400508,0.356900931414056,2
0.939034716342083,0.939034716342083,0.721845893310754,0.723962743437765,0.196020321761219,0.262489415749365,0.16723116003387,0.290008467400508,0.945808636748518,2
0.976291278577477,0.976291278577477,0.963590177815411,0.964436917866215,0.867061812023709,0.890770533446232,0.209991532599492,0.164267569856054,0.987298899237934,2
0.470787468247248,0.470787468247248,0.477984758679086,0.539796782387807,0.196020321761219,0.0190516511430991,0.143099068585944,0.35393734123624,0.527519051651143,3
0.470787468247248,0.470787468247248,0.477984758679086,0.539796782387807,0.196020321761219,0.430567315834039,0.431837425910246,0.690093141405589,0.527519051651143,3
0.461049957662997,0.461049957662997,0.327688399661304,0.399661303979678,0.867061812023709,0.0842506350550381,0.330651989839119,0.47883149872989,0.0740897544453853,3
0.825571549534293,0.825571549534293,0.623624047417443,0.654530059271804,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.663844199830652,3
0.450465707027942,0.450465707027942,0.712955122777307,0.663844199830652,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.842506350550381,2
0.323454699407282,0.323454699407282,0.173581710414903,0.275190516511431,0.867061812023709,0.890770533446232,0.660880609652837,0.441574936494496,0.0143945808636749,3
0.494072819644369,0.494072819644369,0.761642675698561,0.782811176968671,0.196020321761219,0.430567315834039,0.511854360711262,0.866638441998307,0.895850973751058,2
0.378492802709568,0.378492802709568,0.635055038103302,0.66723116003387,0.196020321761219,0.0190516511430991,0.143099068585944,0.35393734123624,0.663844199830652,3
0.955122777307367,0.955122777307367,0.817950889077053,0.831498729889924,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.842506350550381,2
0.56731583403895,0.56731583403895,0.688823031329382,0.65580016934801,0.44030482641829,0.168924640135478,0.0465707027942422,0.0779000846740051,0.527519051651143,3
0.801016088060965,0.801016088060965,0.931414055884843,0.922946655376799,0.610922946655377,0.00169348010160881,0.480101608806097,0.39034716342083,0.926333615580017,3
0.906011854360711,0.906011854360711,0.747248094834886,0.771803556308213,0.867061812023709,0.890770533446232,0.209991532599492,0.164267569856054,0.663844199830652,3
0.712108382726503,0.712108382726503,0.95004233700254,0.953429297205758,0.196020321761219,0.430567315834039,0.511854360711262,0.866638441998307,0.945808636748518,2
0.860287891617273,0.860287891617273,0.688823031329382,0.711685012701101,0.867061812023709,0.890770533446232,0.209991532599492,0.164267569856054,0.527519051651143,3
0.860287891617273,0.860287891617273,0.688823031329382,0.711685012701101,0.867061812023709,0.890770533446232,0.209991532599492,0.164267569856054,0.527519051651143,3
0.5961049957663,0.5961049957663,0.436071126164268,0.484335309060119,0.867061812023709,0.890770533446232,0.209991532599492,0.164267569856054,0.0740897544453853,3
0.743437764606266,0.743437764606266,0.703217612193057,0.674851820491109,0.44030482641829,0.12108382726503,0.465707027942422,0.404741744284505,0.895850973751058,2
0.661303979678239,0.661303979678239,0.628281117696867,0.598221845893311,0.44030482641829,0.12108382726503,0.465707027942422,0.404741744284505,0.767146486028789,2
0.952582557154953,0.952582557154953,0.674851820491109,0.695173581710415,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.842506350550381,2
0.479254868755292,0.479254868755292,0.743861134631668,0.71930567315834,0.196020321761219,0.262489415749365,0.294665537679932,0.0258255715495343,0.356900931414056,2
0.603302286198137,0.603302286198137,0.579593564775614,0.543607112616427,0.44030482641829,0.168924640135478,0.573666384419983,0.516088060965284,0.663844199830652,2
0.661303979678239,0.661303979678239,0.628281117696867,0.598221845893311,0.44030482641829,0.168924640135478,0.0465707027942422,0.0779000846740051,0.767146486028789,3
0.382303132938188,0.382303132938188,0.874682472480948,0.87891617273497,0.196020321761219,0.430567315834039,0.61727349703641,0.577476714648603,0.767146486028789,1
0.853513971210838,0.853513971210838,0.520745131244708,0.571549534292972,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.527519051651143,3
0.90008467400508,0.90008467400508,0.579593564775614,0.624894157493649,0.867061812023709,0.890770533446232,0.0715495342929721,0.780270956816257,0.663844199830652,3
0.853513971210838,0.853513971210838,0.520745131244708,0.571549534292972,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.527519051651143,3
0.444538526672312,0.444538526672312,0.932260795935648,0.92887383573243,0.610922946655377,0.660457239627434,0.927603725656224,0.927603725656224,0.356900931414056,3
0.344623200677392,0.344623200677392,0.842506350550381,0.842929720575783,0.196020321761219,0.430567315834039,0.61727349703641,0.577476714648603,0.663844199830652,0
0.952582557154953,0.952582557154953,0.674851820491109,0.695173581710415,0.867061812023709,0.0842506350550381,0.330651989839119,0.47883149872989,0.842506350550381,3
0.171041490262489,0.171041490262489,0.547417442845047,0.545723962743438,0.196020321761219,0.430567315834039,0.61727349703641,0.577476714648603,0.0740897544453853,0
0.479254868755292,0.479254868755292,0.743861134631668,0.71930567315834,0.196020321761219,0.262489415749365,0.863674851820491,0.577476714648603,0.356900931414056,2
0.638865368331922,0.638865368331922,0.817104149026249,0.821337849280271,0.196020321761219,0.262489415749365,0.16723116003387,0.290008467400508,0.663844199830652,2
0.707027942421677,0.707027942421677,0.887383573243014,0.864521591871296,0.610922946655377,0.660457239627434,0.696443691786621,0.647332768839966,0.842506350550381,0
0.638865368331922,0.638865368331922,0.842506350550381,0.830651989839119,0.196020321761219,0.262489415749365,0.863674851820491,0.577476714648603,0.663844199830652,3
0.806096528365792,0.806096528365792,0.940728196443692,0.931414055884843,0.610922946655377,0.660457239627434,0.25952582557155,0.257832345469941,0.842506350550381,2
0.955969517358171,0.955969517358171,0.752328535139712,0.779000846740051,0.867061812023709,0.0842506350550381,0.330651989839119,0.47883149872989,0.767146486028789,2
0.895850973751058,0.895850973751058,0.646909398814564,0.679085520745131,0.867061812023709,0.890770533446232,0.209991532599492,0.164267569856054,0.527519051651143,3
0.215918712955123,0.215918712955123,0.654530059271804,0.652836579170195,0.196020321761219,0.430567315834039,0.61727349703641,0.577476714648603,0.190939881456393,0
0.853513971210838,0.853513971210838,0.520745131244708,0.571549534292972,0.867061812023709,0.0842506350550381,0.330651989839119,0.47883149872989,0.527519051651143,3
0.259102455546147,0.259102455546147,0.707874682472481,0.732006773920406,0.196020321761219,0.430567315834039,0.511854360711262,0.866638441998307,0.356900931414056,3
0.952582557154953,0.952582557154953,0.674851820491109,0.695173581710415,0.867061812023709,0.890770533446232,0.0715495342929721,0.780270956816257,0.842506350550381,2
0.303979678238781,0.303979678238781,0.786198137171888,0.799745977984759,0.196020321761219,0.430567315834039,0.431837425910246,0.690093141405589,0.527519051651143,3
0.972904318374259,0.972904318374259,0.703217612193057,0.729043183742591,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.895850973751058,2
0.479254868755292,0.479254868755292,0.707874682472481,0.706181202370872,0.196020321761219,0.262489415749365,0.542760372565622,0.422946655376799,0.356900931414056,3
0.382303132938188,0.382303132938188,0.874682472480948,0.87891617273497,0.196020321761219,0.430567315834039,0.61727349703641,0.577476714648603,0.767146486028789,0
0.771380186282811,0.771380186282811,0.483065198983912,0.549110922946655,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.356900931414056,3
0.8268416596105,0.8268416596105,0.564775613886537,0.608806096528366,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.527519051651143,3
0.5961049957663,0.5961049957663,0.436071126164268,0.484335309060119,0.867061812023709,0.0842506350550381,0.330651989839119,0.47883149872989,0.0740897544453853,2
0.317104149026249,0.317104149026249,0.679932260795936,0.674005080440305,0.196020321761219,0.430567315834039,0.0135478408128704,0.0258255715495343,0.190939881456393,2
0.723962743437765,0.723962743437765,0.531329381879763,0.582557154953429,0.867061812023709,0.890770533446232,0.781117696867062,0.780270956816257,0.190939881456393,3
