x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,waveform_y
0.97369473894779,0.895179035807161,0.789757951590318,0.968393678735747,0.529805961192238,0.922384476895379,0.79875975195039,0.485897179435887,0.903580716143229,0.620424084816963,0.123024604920984,0.443388677735547,0.0927185437087417,0.340868173634727,0.350670134026805,0.415083016603321,0.482396479295859,0.464192838567714,0.0439087817563513,0.681736347269454,0.0243048609721944,0
0.672834566913383,0.00620124024804961,0.288657731546309,0.432086417283457,0.478495699139828,0.613822764552911,0.467293458691738,0.124324864972995,0.237947589517904,0.630326065213043,0.455391078215643,0.239847969593919,0.979695939187838,0.990698139627926,0.790158031606321,0.938887777555511,0.383276655331066,0.737847569513903,0.578015603120624,0.540508101620324,0.422184436887378,2
0.721944388877776,0.271654330866173,0.0024004800960192,0.154230846169234,0.287157431486297,0.0217043408681736,0.112122424484897,0.264752950590118,0.568013602720544,0.254450890178036,0.440188037607522,0.703340668133627,0.775955191038208,0.709741948389678,0.683236647329466,0.653430686137227,0.338267653530706,0.779255851170234,0.17873574714943,0.8999799959992,0.275455091018204,2
0.275955191038208,0.410482096419284,0.0884176835367073,0.863472694538908,0.989297859571914,0.67243448689738,0.981396279255851,0.871774354870974,0.947389477895579,0.572014402880576,0.518103620724145,0.125925185037007,0.27745549109822,0.360172034406881,0.011502300460092,0.637927585517103,0.391378275655131,0.751750350070014,0.480696139227846,0.205341068213643,0.970594118823765,1
0.427085417083417,0.453190638127626,0.803960792158432,0.0784156831366273,0.121724344868974,0.416983396679336,0.0350070014002801,0.0907181436287257,0.286757351470294,0.272854570914183,0.272154430886177,0.28875775155031,0.934386877375475,0.886877375475095,0.782256451290258,0.848469693938788,0.900180036007201,0.888877775555111,0.440388077615523,0.205341068213643,0.763852770554111,2
0.216843368673735,0.656031206241248,0.814762952590518,0.541108221644329,0.408381676335267,0.731446289257852,0.382076415283057,0.0325065013002601,0.174734946989398,0.0668133626725345,0.268953790758152,0.577215443088618,0.514602920584117,0.818563712742548,0.515303060612122,0.877975595119024,0.423084616923385,0.412682536507301,0.783956791358272,0.777755551110222,0.952090418083617,0
0.430586117223445,0.209741948389678,0.716543308661732,0.376775355071014,0.694038807761552,0.553610722144429,0.652630526105221,0.543508701740348,0.823164632926585,0.99119823964793,0.993998799759952,0.825465093018604,0.966793358671734,0.652830566113223,0.348169633926785,0.278555711142228,0.159031806361272,0.371174234846969,0.174034806961392,0.350170034006801,0.948589717943589,1
0.0835167033406681,0.911582316463293,0.849069813962793,0.965593118623725,0.783156631326265,0.503400680136027,0.598819763952791,0.548109621924385,0.398279655931186,0.659231846369274,0.384476895379076,0.0566113222644529,0.395279055811162,0.242748549709942,0.422784556911382,0.657131426285257,0.547809561912383,0.476595319063813,0.304360872174435,0.109621924384877,0.438587717543509,0
0.590118023604721,0.0152030406081216,0.0344068813762753,0.400780156031206,0.457291458291658,0.384876975395079,0.123924784956991,0.217943588717744,0.286757351470294,0.214442888577716,0.620424084816963,0.565813162632526,0.636527305461092,0.854370874174835,0.980096019203841,0.818363672734547,0.409781956391278,0.682136427285457,0.734446889377876,0.374474894978996,0.63002600520104,2
0.658031606321264,0.547209441888378,0.793558711742348,0.856071214242849,0.844468893778756,0.840968193638728,0.776055211042208,0.917783556711342,0.313862772554511,0.862272454490898,0.690938187637527,0.707641528305661,0.127125425085017,0.132126425285057,0.127825565113023,0.0116023204640928,0.549609921984397,0.125225045009002,0.308661732346469,0.81126225245049,0.00800160032006401,1
0.270354070814163,0.0513102620524105,0.0826165233046609,0.0102020404080816,0.375075015003001,0.230346069213843,0.171634326865373,0.294558911782356,0.601420284056811,0.240248049609922,0.720944188837768,0.996499299859972,0.763152630526105,0.441088217643529,0.719043808761752,0.867673534706941,0.74744948989798,0.819363872774555,0.754450890178036,0.112922584516903,0.389677935587117,2
0.685737147429486,0.1500300060012,0.510102020404081,0.572214442888578,0.13872774554911,0.387277455491098,0.291158231646329,0.102120424084817,0.302960592118424,0.261652330466093,0.539607921584317,0.803960792158432,0.724144828965793,0.369473894778956,0.885077015403081,0.644328865773155,0.820464092818564,0.680236047209442,0.927885577115423,0.567913582716543,0.70874174834967,2
0.0359071814362873,0.372874574914983,0.510102020404081,0.559711942388478,0.607721544308862,0.59251850370074,0.507201440288058,0.371774354870974,0.711642328465693,0.638127625525105,0.639227845569114,0.912782556511302,0.722644528905781,0.78245649129826,0.374974994999,0.577915583116623,0.265853170634127,0.622724544908982,0.591018203640728,0.713642728545709,0.425685137027405,2
0.858271654330866,0.0683136627325465,0.345669133826765,0.417283456691338,0.452190438087617,0.172034406881376,0.174534906981396,0.33496699339868,0.0585117023404681,0.193238647729546,0.450890178035607,0.794058811762352,0.604320864172835,0.865973194638928,0.912582516503301,0.885377075415083,0.510102020404081,0.996099219843969,0.807761552310462,0.908481696339268,0.63002600520104,0
0.556411282256451,0.717843568713743,0.394178835767153,0.664032806561312,0.465793158631726,0.395279055811162,0.533906781356271,0.0693138627725545,0.0669133826765353,0.288657731546309,0.138527705541108,0.101020204040808,0.638627725545109,0.905981196239248,0.558811762352471,0.690638127625525,0.743148629725945,0.727145429085817,0.302260452090418,0.993898779755951,0.727145429085817,0
0.697039407881576,0.543008601720344,0.259251850370074,0.316163232646529,0.134526905381076,0.314062812562513,0.415983196639328,0.496999399879976,0.865073014602921,0.405081016203241,0.98129625925185,0.839167833566713,0.400280056011202,0.856771354270854,0.299559911982396,0.486597319463893,0.287757551510302,0.288157631526305,0.934086817363473,0.119223844768954,0.533206641328266,2
0.0613122624524905,0.164232846569314,0.723444688937788,0.394678935787157,0.846169233846769,0.522704540908182,0.493598719743949,0.236147229445889,0.0547109421884377,0.141128225645129,0.427085417083417,0.203940788157632,0.232346469293859,0.6749349869974,0.569013802760552,0.492998599719944,0.368173634726945,0.628525705141028,0.774154830966193,0.977595519103821,0.566813362672534,0
0.419883976795359,0.526505301060212,0.778455691138228,0.19253850770154,0.647829565913183,0.253450690138028,0.179135827165433,0.332966593318664,0.235947189437888,0.296759351870374,0.60122024404881,0.715843168633727,0.970994198839768,0.865973194638928,0.810962192438488,0.997299459891978,0.781156231246249,0.953490698139628,0.924584916983397,0.805561112222445,0.455791158231646,2
0.546409281856371,0.511002200440088,0.832266453290658,0.986497299459892,0.686637327465493,0.67743548709742,0.740148029605921,0.543508701740348,0.373974794958992,0.401680336067213,0.434086817363473,0.311562312462492,0.554010802160432,0.0989197839567914,0.445289057811562,0.703340668133627,0.769553910782156,0.305861172234447,0.718443688737748,0.791058211642328,0.499099819963993,0
0.262852570514103,0.456391278255651,0.320164032806561,0.715743148629726,0.653030606121224,0.463392678535707,0.6125225045009,0.49379875975195,0.834666933386677,0.444488897779556,0.927785557111422,0.61122224444889,0.559411882376475,0.1625325065013,0.22254450890178,0.559911982396479,0.0410082016403281,0.207841568313663,0.363572714542909,0.0818163632726545,0.779355871174235,1
0.672834566913383,0.797059411882377,0.49749949989998,0.530606121224245,0.96379275855171,0.891778355671134,0.861172234446889,0.464492898579716,0.811062212442489,0.686937387477496,0.228945789157832,0.141828365673135,0.176735347069414,0.171834366873375,0.161132226445289,0.49119823964793,0.643528705741148,0.799059811962393,0.757751550310062,0.825165033006601,0.543208641728346,0
0.484496899379876,0.69253850770154,0.604020804160832,0.106721344268854,0.341068213642729,0.537007401480296,0.567613522704541,0.349769953990798,0.429685937187437,0.120324064812963,0.378875775155031,0.217643528705741,0.216143228645729,0.587017403480696,0.542708541708342,0.593518703740748,0.44628925785157,0.647229445889178,0.924584916983397,0.609421884376875,0.0761152230446089,0
0.243448689737948,0.0683136627325465,0.98499699939988,0.80746149229846,0.96869373874775,0.64872974594919,0.915383076615323,0.349769953990798,0.326565313062613,0.159231846369274,0.395979195839168,0.428385677135427,0.229545909181836,0.452290458091618,0.120624124824965,0.610922184436887,0.467293458691738,0.507801560312062,0.338067613522705,0.549009801960392,0.0481096219243849,0
0.745749149829966,0.299759951990398,0.0466093218643729,0.194638927785557,0.490298059611922,0.224644928985797,0.621924384876975,0.264752950590118,0.246849369873975,0.0249049809961992,0.0396079215843169,0.613622724544909,0.403480696139228,0.5500100020004,0.709041808361672,0.768253650730146,0.525205041008202,0.55251050210042,0.876975395079016,0.605921184236847,0.554810962192439,0
0.0598119623924785,0.9499899979996,0.728945789157832,0.786057211442288,0.933986797359472,0.829265853170634,0.820264052810562,0.826865373074615,0.922784556911382,0.132926585317063,0.168133626725345,0.224744948989798,0.115923184636927,0.342668533706741,0.0873174634926985,0.338967793558712,0.450790158031606,0.398879775955191,0.651730346069214,0.483096619323865,0.433886777355471,0
0.221744348869774,0.24874974994999,0.191838367673535,0.0756151230246049,0.331066213242649,0.472994598919784,0.303060612122424,0.667233446689338,0.527605521104221,0.978895779155831,0.987797559511902,0.91378275655131,0.952390478095619,0.437787557511502,0.620824164832967,0.0774154830966193,0.0684136827365473,0.43998799759952,0.275655131026205,0.42378475695139,0.667333466693339,2
0.594418883776755,0.320764152830566,0.299659931986397,0.729145829165833,0.396579315863173,0.522704540908182,0.557311462292459,0.419383876775355,0.917883576715343,0.500900180036007,0.79505901180236,0.316563312662533,0.14122824564913,0.119923984796959,0.50630126025205,0.398579715943189,0.299159831966393,0.466593318663733,0.661032206441288,0.911082216443289,0.634726945389078,1
0.640628125625125,0.622024404880976,0.961792358471694,0.702640528105621,0.757851570314063,0.812262452490498,0.811362272454491,0.890378075615123,0.915983196639328,0.753950790158032,0.268953790758152,0.307361472294459,0.268553710742148,0.397679535907181,0.507901580316063,0.2125425085017,0.137727545509102,0.19253850770154,0.41628325665133,0.162732546509302,0.773454690938188,0
0.489297859571914,0.161032206441288,0.607121424284857,0.712142428485697,0.733646729345869,0.794358871774355,0.894778955791158,0.898279655931186,0.836667333466693,0.668933786757351,0.463992798559712,0.0984196839367874,0.137127425485097,0.00790158031606321,0.0809161832366473,0.151630326065213,0.308061612322464,0.202240448089618,0.0133026605321064,0.0414082816563313,0.875875175035007,1
0.950590118023605,0.365973194638928,0.134426885377075,0.254450890178036,0.197639527905581,0.134326865373075,0.388177635527105,0.87877575515103,0.948489697939588,0.523104620924185,0.938187637527505,0.910582116423285,0.796659331866373,0.483496699339868,0.631926385277055,0.443888777755551,0.5375075015003,0.0545109021804361,0.50630126025205,0.512402480496099,0.297059411882377,1
0.792258451690338,0.49629925985197,0.572414482896579,0.612922584516903,0.844468893778756,0.830966193238648,0.728045609121824,0.449089817963593,0.617723544708942,0.616423284656931,0.491498299659932,0.0026005201040208,0.473994798959792,0.316363272654531,0.281956391278256,0.480296059211842,0.450790158031606,0.505201040208042,0.657831566313263,0.343468693738748,0.103620724144829,0
0.514602920584117,0.224244848969794,0.883376675335067,0.744548909781956,0.13622724544909,0.410582116423285,0.0529105821164233,0.0356071214242849,0.226645329065813,0.387777555511102,0.425185037007401,0.548309661932387,0.442388477695539,0.930586117223445,0.953190638127626,0.914182836567313,0.865173034606921,0.934486897379476,0.945189037807561,0.782756551310262,0.782756551310262,2
0.340168033606721,0.861172234446889,0.832266453290658,0.942788557711542,0.711642328465693,0.435987197439488,0.722344468893779,0.90498099619924,0.637827565513103,0.905681136227245,0.774554910982196,0.101020204040808,0.206341268253651,0.394178835767153,0.28625725145029,0.541908381676335,0.01750350070014,0.671734346869374,0.227245449089818,0.0792158431686337,0.492598519703941,1
0.703440688137628,0.914282856571314,0.723444688937788,0.935787157431486,0.743448689737948,0.809661932386477,0.809361872374475,0.93368673734747,0.750850170034007,0.444488897779556,0.401580316063213,0.296659331866373,0.223244648929786,0.22754550910182,0.499899979995999,0.483596719343869,0.277355471094219,0.412682536507301,0.220244048809762,0.519303860772154,0.340268053610722,1
0.694038807761552,0.479595919183837,0.0718143628725745,0.869373874774955,0.895579115823165,0.744148829765953,0.711942388477696,0.823464692938588,0.960592118423685,0.869673934786957,0.411682336467293,0.129425885177035,0.189737947589518,0.522004400880176,0.0713142628525705,0.019003800760152,0.25375075015003,0.116723344668934,0.596319263852771,0.0129025805161032,0.310662132426485,1
