x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,vowel_y
0.326592517694641,0.101112234580384,0.455005055611729,0.958038422649141,0.557128412537917,0.944893832153691,0.215369059656218,0.629423660262892,0.272497472194136,0.0819009100101112,0
0.493427704752275,0.112234580384226,0.253791708796764,0.776541961577351,0.50252780586451,0.972699696663296,0.309908998988878,0.722952477249747,0.384732052578362,0.321536905965622,1
0.880687563195147,0.24469160768453,0.0343781597573306,0.391304347826087,0.362992922143579,0.916076845298281,0.0819009100101112,0.711830131445905,0.174418604651163,0.503033367037412,2
0.849342770475228,0.44994944388271,0.0697674418604651,0.728008088978766,0.16582406471183,0.710313447927199,0.145601617795753,0.426693629929221,0.716885743174924,0.0783619817997978,3
0.737108190091001,0.592517694641052,0.186046511627907,0.683013144590495,0.0475227502527806,0.782608695652174,0.420121334681496,0.374620829120324,0.772497472194135,0.160768452982811,4
0.639029322548028,0.581395348837209,0.338725985844287,0.597573306370071,0.0303336703741153,0.642568250758342,0.838220424671385,0.117795753286148,0.797775530839232,0.337714863498483,5
0.339737108190091,0.62639029322548,0.588978766430738,0.723458038422649,0.0141557128412538,0.203741152679474,0.932254802831143,0.467644084934277,0.850353892821031,0.586450960566228,6
0.207280080889788,0.656723963599596,0.803336703741153,0.919110212335693,0.00202224469160768,0.518705763397371,0.226996966632963,0.886248736097068,0.935288169868554,0.460060667340748,7
0.307381193124368,0.481294236602629,0.158746208291203,0.580384226491405,0.251769464105157,0.9474216380182,0.224469160768453,0.850859453993933,0.777553083923155,0.369059656218402,8
0.302325581395349,0.485844287158746,0.107178968655207,0.901415571284125,0.691607684529828,0.935793731041456,0.133468149646107,0.709302325581395,0.591506572295248,0.262891809908999,9
0.648634984833165,0.413549039433771,0.17644084934277,0.635995955510617,0.183518705763397,0.875631951466127,0.0990899898887765,0.868554095045501,0.570273003033367,0.129929221435794,10
0.342770475227503,0.0970677451971689,0.417593528816987,0.946410515672396,0.557128412537917,0.941354903943377,0.268958543983822,0.622851365015167,0.329625884732053,0.0798786653185035,0
0.531344792719919,0.103134479271992,0.203235591506572,0.739130434782609,0.474216380182002,0.982810920121335,0.316481294236603,0.763397371081901,0.454499494438827,0.418604651162791,1
0.886248736097068,0.249241658240647,0.0242669362992922,0.491405460060667,0.385237613751264,0.892821031344793,0.109201213346815,0.730030333670374,0.16582406471183,0.494438827098079,2
0.859959555106168,0.488372093023256,0.0525783619817998,0.718907987866532,0.215369059656218,0.758341759352882,0.123356926188069,0.422649140546006,0.664812942366026,0.0915065722952477,3
0.693124368048534,0.556622851365015,0.171890798786653,0.689079878665319,0.107178968655207,0.809403437815976,0.267441860465116,0.409504550050556,0.698685540950455,0.180990899898888,4
0.563700707785642,0.620323559150657,0.293225480283114,0.555106167846309,0.0566228513650152,0.494944388270981,0.919110212335693,0.0879676440849343,0.718907987866532,0.500505561172902,5
0.368048533872599,0.579878665318504,0.560161779575329,0.738119312436805,0.00910010111223458,0.360970677451972,0.889787664307381,0.493427704752275,0.895854398382204,0.516683518705763,6
0.166329625884732,0.641051567239636,0.815975733063701,0.889787664307381,0.0242669362992922,0.110212335692619,0.696157735085945,0.44994944388271,0.974721941354904,0.648129423660263,7
0.34732052578362,0.39737108190091,0.17644084934277,0.611223458038423,0.262891809908999,0.932254802831143,0.201213346814965,0.908998988877654,0.803842264914055,0.351870576339737,8
0.319514661274014,0.464105156723964,0.0571284125379171,0.905965621840243,0.728513650151668,0.879676440849343,0.305864509605662,0.537411526794742,0.796764408493428,0.141557128412538,9
0.714863498483316,0.422143579373104,0.133468149646107,0.593023255813954,0.17644084934277,0.888776541961577,0.103134479271992,0.889282103134479,0.499494438827098,0.254297269969666,10
0.352881698685541,0.0950455005055612,0.377148634984833,0.936299292214358,0.564711830131446,0.939332659251769,0.365015166835187,0.57381193124368,0.384732052578362,0.0556117290192113,0
0.546511627906977,0.108190091001011,0.161274014155713,0.700202224469161,0.456016177957533,0.978766430738119,0.327098078867543,0.772497472194135,0.438827098078868,0.479271991911021,1
0.865520728008089,0.208291203235591,0.0303336703741153,0.508594539939333,0.383215369059656,0.890293225480283,0.096056622851365,0.745197168857432,0.156723963599596,0.516683518705763,2
0.856420626895854,0.48938321536906,0.0364004044489383,0.741152679474216,0.21840242669363,0.76592517694641,0.10010111223458,0.484833164812942,0.541961577350859,0.112234580384226,3
0.624873609706775,0.512639029322548,0.18149646107179,0.679474216380182,0.200202224469161,0.787664307381193,0.317492416582406,0.278058645096057,0.682507583417594,0.256319514661274,4
0.519716885743175,0.660262891809909,0.251769464105157,0.514155712841254,0.096056622851365,0.491405460060667,0.916076845298281,0.089989888776542,0.659757330637007,0.568756319514661,5
0.39737108190091,0.564206268958544,0.481294236602629,0.697674418604651,0.0070778564206269,0.537411526794742,0.845298281092012,0.529322548028311,0.903943377148635,0.471688574317492,6
0.119312436804853,0.682507583417594,0.786653185035389,0.81041456016178,0.00101112234580384,0.522244691607684,0.438321536905966,0.783619817997978,0.945399393326593,0.41051567239636,7
0.375631951466127,0.331142568250758,0.147623862487361,0.611223458038423,0.250252780586451,0.923154701718908,0.203235591506572,0.925176946410516,0.786653185035389,0.491405460060667,8
0.320525783619818,0.458038422649141,0.0278058645096057,0.908998988877654,0.71840242669363,0.876643073811931,0.322042467138524,0.616784630940344,0.808897876643074,0.0571284125379171,9
0.753791708796764,0.394337714863499,0.136501516683519,0.584934277047523,0.123356926188069,0.84732052578362,0.122345803842265,0.891304347826087,0.609706774519717,0.243174924165824,10
0.348837209302326,0.0889787664307381,0.332153690596562,0.955510616784631,0.581395348837209,0.935793731041456,0.39737108190091,0.571284125379171,0.362992922143579,0.0343781597573306,0
0.491405460060667,0.12639029322548,0.187057633973711,0.683013144590495,0.453993933265925,0.984833164812942,0.313953488372093,0.709302325581395,0.345298281092012,0.487866531850354,1
0.855409504550051,0.199191102123357,0.044994944388271,0.509605662285136,0.393832153690597,0.901921132457027,0.0950455005055612,0.781092012133468,0.15520728008089,0.541961577350859,2
0.838220424671385,0.444893832153691,0.0652173913043478,0.767947421638018,0.233569261880688,0.710313447927199,0.112234580384226,0.507077856420627,0.521739130434783,0.12639029322548,3
0.502022244691608,0.498988877654196,0.18149646107179,0.701718907987867,0.256319514661274,0.824064711830131,0.217391304347826,0.31850353892821,0.562689585439838,0.23154701718908,4
0.528816986855409,0.665318503538928,0.240647118301314,0.525278058645096,0.0596562184024267,0.666329625884732,0.773508594539939,0.104145601617796,0.737613751263903,0.501516683518706,5
0.393326592517695,0.603640040444894,0.346309403437816,0.617795753286148,0.0131445904954499,0.616784630940344,0.826086956521739,0.511627906976744,0.890293225480283,0.439332659251769,6
0.110212335692619,0.679474216380182,0.781092012133468,0.763397371081901,0,0.501011122345804,0.588978766430738,0.787158746208291,0.933771486349848,0.423154701718908,7
0.372598584428716,0.299292214357937,0.145601617795753,0.654701718907988,0.281092012133468,0.950455005055612,0.193124368048534,0.961071789686552,0.524772497472194,0.594034378159757,8
0.253791708796764,0.493427704752275,0.044994944388271,0.910010111223458,0.685035389282103,0.91304347826087,0.142568250758342,0.816986855409505,0.647623862487361,0.0353892821031345,9
0.724974721941355,0.371587462082912,0.154196157735086,0.630940343781598,0.133973710819009,0.828614762386249,0.111223458038423,0.872598584428716,0.631445904954499,0.145096056622851,10
0.153690596562184,0.0849342770475228,0.887259858442872,0.494944388270981,0.980788675429727,0.88422649140546,0.930738119312437,0.327098078867543,0.20525783619818,0.170374115267947,0
0.984833164812942,0.0546006066734075,0.239130434782609,0.101112234580384,0.405965621840243,0.801820020222447,0.928210313447927,0.787158746208291,0.930738119312437,0.60262891809909,1
0.941354903943377,0.119817997977755,0.26845298281092,0.124368048533873,0.706774519716886,0.599595551061679,0.617290192113246,0.551061678463094,0.549039433771486,0.441860465116279,2
0.914054600606673,0.402932254802831,0.0571284125379171,0.467644084934277,0.588473205257836,0.147623862487361,0.508594539939333,0.493427704752275,0.577856420626896,0.28159757330637,3
0.731041456016178,0.669362992922144,0.767947421638018,0.319514661274014,0.135490394337715,0.326592517694641,0.391304347826087,0.467644084934277,0.910010111223458,0.355409504550051,4
0.845298281092012,0.31041456016178,0.871587462082912,0.240141557128413,0.517189079878665,0.128412537917088,0.399393326592518,0.151668351870576,0.981799797775531,0.597573306370071,5
0.502022244691608,0.876643073811931,0.246208291203236,0.0990899898887765,0.559150657229525,0.0434782608695652,0.609706774519717,0.659757330637007,0.925176946410516,0.458038422649141,6
0.234074823053589,0.888776541961577,0.900910010111223,0.076845298281092,0.11577350859454,0.194135490394338,0.750758341759353,0.713346814964611,0.661779575328615,0.833164812942366,7
0.131445904954499,0.800808897876643,0.81850353892821,0.44994944388271,0.174924165824065,0.5525783619818,0.561172901921132,0.442366026289181,0.933771486349848,0.895854398382204,8
0.0616784630940344,0.618806875631951,0.743174924165824,0.531850353892821,0.381193124368049,0.831142568250758,0.673913043478261,0.445399393326593,0.779575328614762,0.880687563195147,9
0.520728008088979,0.329625884732053,0.785642062689585,0.17896865520728,0.487360970677452,0.690596562184024,0.517694641051567,0.262386248736097,0.752275025278059,0.509605662285136,10
0.104145601617796,0.0808897876643074,0.935793731041456,0.587462082912032,0.975733063700708,0.839231547017189,0.942366026289181,0.347826086956522,0.186046511627907,0.17644084934277,0
0.959555106167846,0.0626895854398382,0.217391304347826,0.135490394337715,0.492416582406471,0.857431749241658,0.925176946410516,0.764408493427705,0.836198179979778,0.497977755308392,1
0.953488372093023,0.123862487360971,0.263902932254803,0.120323559150657,0.663801820020222,0.621334681496461,0.620323559150657,0.625884732052578,0.556117290192113,0.393326592517695,2
0.916076845298281,0.349848331648129,0.110212335692619,0.329625884732053,0.580384226491405,0.233569261880688,0.441354903943377,0.503538928210313,0.651162790697674,0.33164812942366,3
0.722952477249747,0.734580384226491,0.67896865520728,0.266936299292214,0.158746208291203,0.453993933265925,0.365015166835187,0.542972699696663,0.828109201213347,0.290192113245703,4
0.820525783619818,0.340748230535895,0.879676440849343,0.127906976744186,0.560161779575329,0.0990899898887765,0.482810920121335,0.204246713852376,0.976744186046512,0.575328614762386,5
0.499494438827098,0.832153690596562,0.430738119312437,0.26592517694641,0.28412537917088,0.103640040444894,0.276541961577351,0.562689585439838,0.988877654196158,0.37108190091001,6
0.243680485338726,0.920626895854398,0.872598584428716,0.051567239635996,0.12891809908999,0.282103134479272,0.848331648129424,0.773508594539939,0.580384226491405,0.799797775530839,7
0.1051567239636,0.810920121334681,0.827098078867543,0.296258847320526,0.230535894843276,0.479271991911021,0.574823053589484,0.49747219413549,0.848331648129424,0.851870576339737,8
0.0525783619817998,0.684529828109201,0.773508594539939,0.596562184024267,0.237613751263903,0.88422649140546,0.597573306370071,0.327098078867543,0.872598584428716,0.711324570273003,9
0.555106167846309,0.286653185035389,0.869565217391304,0.224469160768453,0.342264914054601,0.721941354903943,0.79221435793731,0.225480283114257,0.561172901921132,0.620829120323559,10
0.070778564206269,0.106673407482305,0.954499494438827,0.685540950455005,0.955510616784631,0.840242669362993,0.927199191102123,0.182507583417594,0.15267947421638,0.195146612740142,0
0.937310414560162,0.0647118301314459,0.232558139534884,0.168857431749242,0.582406471183013,0.893832153690597,0.903943377148635,0.753286147623862,0.776541961577351,0.401921132457027,1
0.911021233569262,0.109201213346815,0.26845298281092,0.164812942366026,0.622345803842265,0.713852376137513,0.599595551061679,0.56572295247725,0.485338725985844,0.375126390293225,2
0.928210313447927,0.351870576339737,0.115267947421638,0.27906976744186,0.551061678463094,0.280586450960566,0.487866531850354,0.437815975733064,0.697168857431749,0.312942366026289,3
0.707280080889788,0.777047522750253,0.594539939332659,0.300303336703741,0.179474216380182,0.429726996966633,0.340242669362993,0.595551061678463,0.78159757330637,0.259858442871587,4
0.771991911021234,0.267947421638018,0.889787664307381,0.271991911021234,0.314964610717897,0.145096056622851,0.620323559150657,0.140546006066734,0.96056622851365,0.619817997977755,5
0.53690596562184,0.837209302325581,0.529828109201213,0.240141557128413,0.182002022244692,0.32355915065723,0.273003033367037,0.549039433771486,0.984833164812942,0.403943377148635,6
0.26592517694641,0.951466127401416,0.806875631951466,0.0556117290192113,0.133973710819009,0.343781597573306,0.948432760364004,0.824064711830131,0.509100101112235,0.766936299292214,7
0.0950455005055612,0.782608695652174,0.878665318503539,0.380687563195147,0.122345803842265,0.422143579373104,0.585945399393327,0.456016177957533,0.76845298281092,0.838220424671385,8
0.0495449949443883,0.699696663296259,0.793225480283114,0.624873609706775,0.188068756319515,0.902932254802831,0.5262891809909,0.349848331648129,0.817492416582406,0.709807886754297,9
0.617290192113246,0.371587462082912,0.771486349848332,0.11830131445905,0.412537917087968,0.811931243680485,0.808897876643074,0.204246713852376,0.462082912032356,0.571284125379171,10
0.0677451971688574,0.089989888776542,0.98685540950455,0.752275025278059,0.930232558139535,0.772497472194135,0.828614762386249,0.159757330637007,0.0637007077856421,0.264914054600607,0
0.931749241658241,0.0556117290192113,0.254802831142568,0.208291203235591,0.575328614762386,0.908998988877654,0.857431749241658,0.769969666329626,0.722952477249747,0.442871587462083,1
0.920121334681496,0.104145601617796,0.213852376137513,0.174924165824065,0.595045500505561,0.703741152679474,0.561172901921132,0.587967644084934,0.521739130434783,0.459049544994944,2
0.929221435793731,0.391304347826087,0.0889787664307381,0.274014155712841,0.598584428715875,0.296258847320526,0.447927199191102,0.404448938321537,0.686046511627907,0.293225480283114,3
0.693124368048534,0.808897876643074,0.506572295247725,0.245197168857432,0.185035389282103,0.496966632962588,0.413549039433771,0.529322548028311,0.774519716885743,0.194135490394338,4
0.83164812942366,0.296258847320526,0.852376137512639,0.261880687563195,0.286147623862487,0.228513650151668,0.431243680485339,0.197168857431749,0.969666329625885,0.629929221435794,5
0.517694641051567,0.813447927199191,0.64206268958544,0.276036400404449,0.180990899898888,0.249241658240647,0.302831142568251,0.51567239635996,0.987360970677452,0.534378159757331,6
0.238119312436805,0.90798786653185,0.885237613751264,0.0717896865520728,0.110212335692619,0.13953488372093,0.917087967644085,0.876137512639029,0.480283114256825,0.777553083923155,7
0.112234580384226,0.819009100101112,0.890798786653185,0.526794742163802,0.051567239635996,0.498483316481294,0.606673407482305,0.439838220424671,0.766936299292214,0.789180990899899,8
0.032355915065723,0.734580384226491,0.804853387259858,0.607178968655207,0.242669362992922,0.788675429726997,0.680485338725986,0.27098078867543,0.865015166835187,0.724469160768453,9
0.601617795753286,0.441860465116279,0.635995955510617,0.167846309403438,0.420626895854398,0.868554095045501,0.494438827098079,0.246713852376138,0.70778564206269,0.234580384226491,10
0.100606673407482,0.0485338725985844,0.981799797775531,0.772497472194135,0.932254802831143,0.606673407482305,0.632457027300303,0.193629929221436,0.0364004044489383,0.310920121334681,0
0.892821031344793,0.0657229524772497,0.275025278058645,0.263902932254803,0.70525783619818,0.918099089989889,0.811931243680485,0.795247724974722,0.682507583417594,0.344287158746208,1
0.943882709807887,0.115267947421638,0.242669362992922,0.0920121334681496,0.603640040444894,0.658240647118301,0.556117290192113,0.663296258847321,0.527300303336704,0.469160768452983,2
0.910010111223458,0.386248736097068,0.0788675429726997,0.235591506572295,0.638018200202224,0.337209302325581,0.42618806875632,0.364004044489383,0.663296258847321,0.356926188068756,3
0.686552072800809,0.86046511627907,0.249747219413549,0.180485338725986,0.239635995955511,0.612234580384227,0.451466127401416,0.432760364004044,0.721941354903943,0.0869565217391304,4
0.841253791708797,0.379170879676441,0.798786653185035,0.247724974721941,0.435288169868554,0.210313447927199,0.320525783619818,0.32355915065723,0.980788675429727,0.570273003033367,5
0.512639029322548,0.79726996966633,0.68958543983822,0.299292214357937,0.208291203235591,0.146612740141557,0.300303336703741,0.450960566228514,0.994944388270981,0.550556117290192,6
0.208796764408493,0.92618806875632,0.922143579373104,0.0935288169868554,0.119312436804853,0.076845298281092,0.788675429726997,0.829625884732053,0.596562184024267,0.83417593528817,7
0.132962588473205,0.882709807886754,0.854398382204247,0.482305358948433,0.0621840242669363,0.574317492416582,0.856420626895854,0.377148634984833,0.829120323559151,0.660768452982811,8
0.0232558139534884,0.828109201213347,0.788675429726997,0.500505561172902,0.351870576339737,0.684529828109201,0.716885743174924,0.35793731041456,0.749241658240647,0.776541961577351,9
0.522750252780586,0.417087967644085,0.730030333670374,0.213346814964611,0.399393326592518,0.810920121334681,0.40798786653185,0.265419615773509,0.746208291203236,0.234580384226491,10
0.134479271991911,0.0273003033367037,0.961577350859454,0.748736097067745,0.895854398382204,0.714863498483316,0.814459049544995,0.139029322548028,0.0070778564206269,0.278564206268959,0
0.820525783619818,0.0819009100101112,0.354903943377149,0.410010111223458,0.858442871587462,0.933265925176946,0.814459049544995,0.745197168857432,0.700707785642063,0.234580384226491,1
0.958543983822042,0.10010111223458,0.335187057633974,0.0652173913043478,0.472194135490394,0.651162790697674,0.652173913043478,0.691607684529828,0.634479271991911,0.521739130434783,2
0.891809908998989,0.365015166835187,0.0465116279069767,0.253286147623862,0.601617795753286,0.358442871587462,0.46309403437816,0.370070778564206,0.610717896865521,0.420121334681496,3
0.673407482305359,0.858442871587462,0.171890798786653,0.138523761375126,0.348837209302326,0.369059656218402,0.738624873609707,0.354398382204247,0.753286147623862,0.0758341759352882,4
0.799797775530839,0.457027300303337,0.70525783619818,0.208291203235591,0.47623862487361,0.214863498483316,0.327098078867543,0.425682507583418,0.975733063700708,0.428210313447927,5
0.528816986855409,0.846309403437816,0.551061678463094,0.17644084934277,0.256319514661274,0.111223458038423,0.543478260869565,0.464105156723964,0.989888776541962,0.384732052578362,6
0.22093023255814,0.967644084934277,0.896865520728008,0.0667340748230536,0.148634984833165,0.101617795753286,0.708291203235591,0.831142568250758,0.680485338725986,0.890798786653185,7
0.141557128412538,0.918099089989889,0.582912032355915,0.262891809908999,0.288675429726997,0.751263902932255,0.858948432760364,0.400404448938322,0.838220424671385,0.599595551061679,8
0.0182002022244692,0.880182002022245,0.774519716885743,0.321536905965622,0.340748230535895,0.76592517694641,0.779069767441861,0.472699696663296,0.408493427704752,0.749747219413549,9
0.533872598584429,0.430738119312437,0.623356926188069,0.162285136501517,0.676946410515672,0.573306370070779,0.33417593528817,0.434782608695652,0.793731041456016,0.219413549039434,10
0.992922143579373,0.0394337714863498,0,0.646107178968655,0.468149646107179,0.994944388270981,0.767441860465116,0.89989888776542,0.0293225480283114,0.149646107178969,0
0.996966632962588,0.131445904954499,0.0121334681496461,0.431749241658241,0.346814964610718,0.976744186046512,0.564206268958544,0.974721941354904,0.278564206268959,0.57381193124368,1
0.948938321536906,0.182002022244692,0.0849342770475228,0.745702730030334,0.483316481294237,0.948432760364004,0.337714863498483,0.905965621840243,0.256319514661274,0.555106167846309,2
0.951466127401416,0.467138523761375,0.216380182002022,0.742669362992922,0.246713852376138,0.756319514661274,0.46056622851365,0.854398382204247,0.409504550050556,0.591001011122346,3
0.825075834175935,0.579878665318504,0.685540950455005,0.835692618806876,0.096056622851365,0.409504550050556,0.196157735085945,0.957532861476239,0.666329625884732,0.696663296258847,4
0.878665318503539,0.519716885743175,0.575328614762386,0.848331648129424,0.169362992922144,0.475227502527806,0.226996966632963,0.943882709807887,0.447927199191102,0.655712841253792,5
0.749241658240647,0.674418604651163,0.743174924165824,0.89989888776542,0.0379170879676441,0.229524772497472,0.130434782608696,0.988877654196158,0.716885743174924,0.797775530839232,6
0.280080889787664,0.945399393326593,0.714357937310415,0.890798786653185,0.0333670374115268,0.032355915065723,0.106673407482305,0.975733063700708,0.831142568250758,0.529322548028311,7
0.541456016177958,0.404954499494439,0.428210313447927,0.88169868554095,0.111223458038423,0.11324570273003,0.750758341759353,0.725985844287159,0.941860465116279,0.780586450960566,8
0.217896865520728,0.639029322548028,0.465116279069767,0.704752275025278,0.125884732052578,0.584428715874621,0.944388270980789,0.478260869565217,1,0.672396359959555,9
0.581395348837209,0.468149646107179,0.30535894843276,0.837209302325581,0.190091001011122,0.859453993933266,0.313953488372093,0.948432760364004,0.623862487360971,0.280080889787664,10
0.987866531850354,0.0353892821031345,0.00101112234580384,0.706268958543984,0.517189079878665,0.995955510616785,0.741658240647118,0.84732052578362,0.00202224469160768,0.238624873609707,0
0.997977755308392,0.133468149646107,0.00808897876643074,0.438827098078868,0.323053589484328,0.977755308392316,0.514661274014156,0.976744186046512,0.260869565217391,0.607684529828109,1
0.973205257836198,0.197168857431749,0.051567239635996,0.686552072800809,0.393832153690597,0.928210313447927,0.34732052578362,0.918099089989889,0.308897876643074,0.561172901921132,2
0.957532861476239,0.438827098078868,0.219919110212336,0.755813953488372,0.217391304347826,0.752275025278059,0.351870576339737,0.863498483316481,0.451971688574317,0.596562184024267,3
0.850353892821031,0.546006066734075,0.691102123356926,0.859453993933266,0.0793731041456016,0.383215369059656,0.149646107178969,0.973205257836198,0.67644084934277,0.756319514661274,4
0.874620829120324,0.549544994944388,0.590495449949444,0.816986855409505,0.146612740141557,0.554095045500506,0.287158746208291,0.9474216380182,0.436299292214358,0.67644084934277,5
0.732052578361982,0.594539939332659,0.758341759352882,0.932760364004044,0.0697674418604651,0.167846309403438,0.0970677451971689,0.971688574317492,0.769464105156724,0.817492416582406,6
0.271991911021234,0.953488372093023,0.70273003033367,0.869565217391304,0.0283114256825076,0.0520728008088979,0.232558139534884,0.932254802831143,0.888776541961577,0.524772497472194,7
0.440849342770475,0.378159757330637,0.511627906976744,0.990394337714864,0.225480283114257,0.138018200202224,0.5262891809909,0.591001011122346,0.880687563195147,0.753286147623862,8
0.129423660262892,0.620323559150657,0.594539939332659,0.778564206268959,0.159757330637007,0.51314459049545,0.887765419615773,0.430232558139535,0.998988877654196,0.604145601617796,9
0.646107178968655,0.331142568250758,0.349848331648129,0.904954499494439,0.210313447927199,0.802831142568251,0.174924165824065,0.926693629929221,0.782608695652174,0.303842264914055,10
0.981799797775531,0.0333670374115268,0.00303336703741153,0.751263902932255,0.531850353892821,1,0.796764408493428,0.762386248736097,0.00606673407482305,0.115267947421638,0
1,0.138523761375126,0.0096056622851365,0.436299292214358,0.295753286147624,0.967644084934277,0.505561172901921,0.983822042467139,0.294236602628918,0.641051567239636,1
0.98685540950455,0.198179979777553,0.0394337714863498,0.712841253791709,0.415065722952477,0.912032355915066,0.349848331648129,0.914054600606673,0.350859453993933,0.562689585439838,2
0.965621840242669,0.42618806875632,0.219919110212336,0.764914054600607,0.19211324570273,0.719413549039434,0.298281092012133,0.867542972699697,0.529828109201213,0.61577350859454,3
0.867542972699697,0.536400404448938,0.716380182002022,0.888776541961577,0.0879676440849343,0.347826086956522,0.124368048533873,0.969666329625885,0.693124368048534,0.748230535894843,4
0.8948432760364,0.517694641051567,0.564711830131446,0.814459049544995,0.143579373104146,0.504044489383215,0.293731041456016,0.940343781597573,0.518200202224469,0.724469160768453,5
0.718907987866532,0.446916076845298,0.740141557128413,0.988372093023256,0.161779575328615,0.150657229524773,0.0444893832153691,0.939332659251769,0.765419615773509,0.861476238624874,6
0.269464105156724,0.943377148634985,0.68149646107179,0.872093023255814,0.0121334681496461,0.0738119312436805,0.53690596562184,0.87360970677452,0.91304347826087,0.51061678463094,7
0.392315470171891,0.43680485338726,0.508594539939333,0.995955510616785,0.147623862487361,0.351870576339737,0.478766430738119,0.637007077856421,0.89989888776542,0.58948432760364,8
0.0940343781597573,0.680485338725986,0.684024266936299,0.824570273003033,0.254802831142568,0.327603640040445,0.914560161779575,0.29221435793731,0.996966632962588,0.682507583417594,9
0.703235591506572,0.306370070778564,0.287158746208291,0.8948432760364,0.227502527805864,0.758341759352882,0.191607684529828,0.865520728008089,0.852881698685541,0.155712841253792,10
0.979777553083923,0.032355915065723,0.00505561172901921,0.744186046511628,0.546511627906977,0.997977755308392,0.832659251769464,0.853387259858443,0.0121334681496461,0.153690596562184,0
0.998988877654196,0.132457027300303,0.0161779575328615,0.463599595551062,0.294236602628918,0.966632962588473,0.521739130434783,0.985844287158746,0.296258847320526,0.632962588473205,1
0.990899898887765,0.193629929221436,0.0374115267947422,0.700202224469161,0.43680485338726,0.8948432760364,0.42618806875632,0.9211324570273,0.419615773508595,0.613751263902932,2
